frame1 #-0,4246397#0,8545239#3,546813#-0,4776657#0,6732198#3,614901# -0,1521339#0,2923352#3,887751#-0,9644002#0,3956542#3,227941#-0,169135#0,3590032#3,935743#-0,9112893#0,4224532#3,245416#-0,2486198#0,5274042#3,927562#-0,7828518#0,4869177#3,377953#-0,3315121#0,6190951#3,730508#-0,6080003#0,5566796#3,571905#-0,4636597#0,357493#3,639192#-0,4608028#0,2942338#3,647075#-0,398166#0,237435#3,678212#-0,5184379#0,2124539#3,620852#-0,1792556#-0,1403916#3,577409#-0,7777491#-0,1536788#3,634758#-0,08484004#-0,501969#3,667471#-0,8761245#-0,5055907#3,654191#-0,04046243#-0,5721829#3,652704#-0,8313974#-0,5517291#3,583584#0  
frame12 #-0,5457501#0,8765884#3,634999#-0,5300739#0,6988118#3,672533# -0,4962426#0,4672915#3,586649#-0,3292976#0,5689138#3,416917#-0,412841#0,4690749#3,57303#-0,410232#0,5590077#3,394647#-0,288167#0,4047123#3,792397#-0,6262243#0,5267045#3,342608#-0,3534339#0,5338373#3,702847#-0,5980974#0,5660705#3,591564#-0,5090967#0,3375422#3,680513#-0,5012217#0,266037#3,676791#-0,4394295#0,2068615#3,700624#-0,5550532#0,2023207#3,650604#-0,1836697#-0,1162798#3,609851#-0,7986298#-0,1379268#3,661934#-0,08429001#-0,4905283#3,689593#-0,8827043#-0,4972221#3,658637#-0,03775968#-0,5547479#3,659402#-0,8477165#-0,5379449#3,590138#0  
frame13 #-0,5450202#0,8767311#3,634899#-0,5312335#0,6992075#3,672116# -0,6497612#0,5531118#3,338182#-0,3270173#0,5695614#3,410806#-0,4162222#0,4723763#3,572339#-0,4105678#0,5589641#3,401555#-0,2883912#0,4082732#3,790173#-0,629074#0,5250348#3,345879#-0,3935295#0,5748102#3,693616#-0,5997803#0,5668184#3,590204#-0,5075712#0,3367975#3,681312#-0,4979933#0,2645687#3,678686#-0,436903#0,2106214#3,702462#-0,5474546#0,2004978#3,654817#-0,1822231#-0,1151096#3,61072#-0,7986389#-0,137969#3,661901#-0,08372347#-0,4904856#3,690006#-0,8800458#-0,4991277#3,665498#-0,05573459#-0,5503757#3,657416#-0,8430012#-0,5395507#3,598323#0  
frame14 #-0,5539106#0,8853867#3,632218#-0,5316043#0,700336#3,668538# -0,6500233#0,5517004#3,33721#-0,3315242#0,5719061#3,412724#-0,5577471#0,5077248#3,428178#-0,4084095#0,5611552#3,402208#-0,4155948#0,4224382#3,628534#-0,6261598#0,5264026#3,342656#-0,3902054#0,5983799#3,704954#-0,6002713#0,568406#3,584957#-0,5072985#0,3376717#3,680376#-0,4976305#0,2654668#3,678572#-0,4381043#0,2149533#3,703247#-0,5460669#0,2017121#3,654211#-0,1830143#-0,1146654#3,611113#-0,7983893#-0,1376002#3,662455#-0,08374214#-0,4905782#3,689787#-0,8801427#-0,4991139#3,665741#-0,0276268#-0,5618003#3,65106#-0,8395774#-0,5394509#3,600407#0  
frame15 #-0,5527293#0,8825554#3,631253#-0,5321731#0,6999095#3,669022# -0,6493623#0,5518175#3,336136#-0,332738#0,5758305#3,385398#-0,5618653#0,5074776#3,419158#-0,4075606#0,5612187#3,406399#-0,4374023#0,40269#3,621703#-0,6257386#0,5259815#3,343372#-0,3357508#0,5419946#3,713106#-0,6007939#0,5680407#3,585284#-0,5067292#0,3378933#3,680029#-0,4975044#0,2658942#3,677983#-0,4372287#0,2131186#3,701732#-0,5462196#0,2014097#3,653124#-0,1826662#-0,1147843#3,611464#-0,7982271#-0,137325#3,662567#-0,08376997#-0,491134#3,68977#-0,881844#-0,497755#3,657678#-0,03198408#-0,5597302#3,654895#-0,8454564#-0,5383908#3,590033#0  
frame16 #-0,5542442#0,8836427#3,633932#-0,5331206#0,6996106#3,669975# -0,6473932#0,5460865#3,322368#-0,3374655#0,5789367#3,404475#-0,549614#0,5088299#3,416095#-0,4307406#0,5692812#3,409244#-0,4114372#0,4298539#3,622043#-0,660939#0,4916257#3,362019#-0,3919867#0,6059405#3,700404#-0,6427501#0,5336522#3,601284#-0,5031457#0,3408589#3,682388#-0,4931766#0,270194#3,681403#-0,4270353#0,2221969#3,707996#-0,5440683#0,2004915#3,655061#-0,1833665#-0,1145821#3,612365#-0,8183092#-0,1711882#3,660347#-0,0846495#-0,4891656#3,690232#-0,8808447#-0,498054#3,677504#-0,04278119#-0,5503874#3,65387#-0,8507857#-0,5391219#3,607197#0  
frame17 #-0,5547526#0,8828277#3,635241#-0,5332485#0,6993154#3,66926# -0,646412#0,5459187#3,322833#-0,3361595#0,5805172#3,413406#-0,5502156#0,4882518#3,417957#-0,4172159#0,5620466#3,418333#-0,4288525#0,3688951#3,61444#-0,6243542#0,5380638#3,340081#-0,3798428#0,5324681#3,711029#-0,5932639#0,5099012#3,595137#-0,5030332#0,3274543#3,680001#-0,4929481#0,2506036#3,679415#-0,4329514#0,2033723#3,706988#-0,5416254#0,1879098#3,652703#-0,1835104#-0,1139134#3,612386#-0,787268#-0,1254014#3,665159#-0,08520497#-0,4899636#3,691208#-0,8810897#-0,4986913#3,677464#-0,0254562#-0,5599876#3,651935#-0,8418156#-0,5391173#3,611158#0  
frame18 #-0,5455203#0,8763248#3,642332#-0,5331054#0,7000965#3,669474# -0,6469564#0,5459228#3,323572#-0,3386526#0,5778662#3,410244#-0,5580599#0,5019772#3,410975#-0,3984236#0,5649709#3,420697#-0,4464488#0,3895256#3,617272#-0,6265725#0,5294024#3,337627#-0,3650911#0,5477678#3,692479#-0,5914483#0,5557787#3,568471#-0,5032026#0,3294245#3,67872#-0,4934924#0,2543#3,677305#-0,4351966#0,20481#3,704164#-0,5407203#0,1925344#3,650023#-0,1834244#-0,1146748#3,612761#-0,7928679#-0,1315704#3,664794#-0,08509071#-0,4905871#3,691576#-0,8812068#-0,4994051#3,676984#-0,02598653#-0,5632212#3,655807#-0,8411466#-0,5397514#3,610913#0  
frame19 #-0,5512314#0,8835649#3,635741#-0,5339795#0,7021719#3,669243# -0,6478578#0,5459557#3,325099#-0,3414395#0,5787749#3,41336#-0,5457129#0,5141202#3,422898#-0,4012693#0,5647831#3,42085#-0,4230278#0,4274541#3,635471#-0,6284639#0,5277387#3,336435#-0,33905#0,5870485#3,700639#-0,5921531#0,5563831#3,568205#-0,5069404#0,3436412#3,678553#-0,4987663#0,2739089#3,6775#-0,4343199#0,2166759#3,703089#-0,5517873#0,2056114#3,651245#-0,184239#-0,1153174#3,613544#-0,7934512#-0,132597#3,66451#-0,08431886#-0,4902917#3,692685#-0,8811855#-0,4998168#3,676747#-0,02405541#-0,5623876#3,657254#-0,8428997#-0,5404608#3,609606#0  
frame20 #-0,5521619#0,8828603#3,632221#-0,5341623#0,7024099#3,669241# -0,6497027#0,5502218#3,330918#-0,3421041#0,5785367#3,412009#-0,5407004#0,5043274#3,42746#-0,4017007#0,5654051#3,421782#-0,4115557#0,40223#3,628521#-0,6285623#0,5276734#3,336463#-0,3461644#0,5673385#3,704948#-0,5924081#0,5563212#3,56815#-0,507194#0,3433158#3,678182#-0,4989255#0,27299#3,677063#-0,433946#0,2161043#3,701627#-0,5525373#0,205404#3,651331#-0,1830217#-0,1168473#3,61324#-0,7935682#-0,1327799#3,664341#-0,08348204#-0,4953772#3,690779#-0,8799386#-0,4996441#3,674491#-0,02550798#-0,5647724#3,656969#-0,8396349#-0,5401478#3,608353#0  
frame21 #-0,5532644#0,8879694#3,638051#-0,534586#0,7077473#3,667831# -0,650547#0,5491251#3,327242#-0,3824271#0,5777072#3,412252#-0,5515665#0,5190022#3,408648#-0,4391938#0,5925847#3,472729#-0,4203761#0,4246323#3,611678#-0,6288036#0,5306842#3,335542#-0,3416941#0,5735316#3,712162#-0,5930457#0,5596839#3,566818#-0,5053025#0,3513149#3,677926#-0,4964561#0,2808186#3,677488#-0,4284503#0,2273312#3,699971#-0,5517125#0,2126207#3,653956#-0,183759#-0,1165314#3,613408#-0,7941461#-0,1344352#3,66391#-0,08741667#-0,4851128#3,685773#-0,8803928#-0,5026482#3,669824#-0,03717945#-0,5529033#3,66028#-0,8389624#-0,5430275#3,604396#0  
frame22 #-0,5549861#0,8892232#3,635517#-0,5345393#0,7080627#3,667982# -0,6508924#0,5494106#3,327345#-0,3359934#0,5793115#3,403314#-0,5548519#0,5170387#3,409818#-0,4170593#0,5632123#3,42041#-0,4232365#0,4207259#3,61089#-0,6287629#0,5308014#3,335655#-0,3444435#0,5687066#3,712122#-0,593062#0,5597854#3,566856#-0,5056936#0,3510623#3,677338#-0,4971245#0,2802352#3,676708#-0,4297788#0,2263519#3,698723#-0,5526879#0,2127839#3,65302#-0,1837071#-0,1165152#3,613353#-0,8172789#-0,19397#3,659676#-0,08796265#-0,4855836#3,686673#-0,880071#-0,5025325#3,670355#-0,03339569#-0,5547292#3,660494#-0,8382714#-0,5428545#3,605144#0 
frame23 #-0,55397#0,8876177#3,634578#-0,5341989#0,7084641#3,66823# -0,6525238#0,5527104#3,331406#-0,3274468#0,5738413#3,400827#-0,5573913#0,5233928#3,416956#-0,3891972#0,5736114#3,39096#-0,4246314#0,4239017#3,614826#-0,6248294#0,5321431#3,336526#-0,3337538#0,56605#3,712653#-0,5928881#0,5599546#3,566972#-0,5057828#0,351979#3,677006#-0,4974051#0,2812817#3,67623#-0,4297718#0,2261714#3,698509#-0,5539762#0,2147435#3,651969#-0,1837632#-0,1165973#3,613617#-0,7927921#-0,1413187#3,658733#-0,08741353#-0,4859706#3,686628#-0,880126#-0,5012464#3,66916#-0,02680644#-0,5619916#3,660853#-0,8393658#-0,5417092#3,603197#0  
frame24 #-0,553857#0,8891485#3,63361#-0,5338759#0,709277#3,668742# -0,6528432#0,5542026#3,331865#-0,3402665#0,5693786#3,37948#-0,5586122#0,5209239#3,419984#-0,3942285#0,5761894#3,410693#-0,4240668#0,4252239#3,617826#-0,622795#0,533412#3,337349#-0,3302488#0,5666121#3,71229#-0,5927018#0,5604718#3,567321#-0,5059749#0,3557319#3,67639#-0,4976604#0,285868#3,675098#-0,4296803#0,2270761#3,697964#-0,5549261#0,2197979#3,650133#-0,1842455#-0,1226929#3,615671#-0,7929449#-0,1410974#3,658777#-0,08497716#-0,4900812#3,684977#-0,8793003#-0,5011511#3,670428#-0,023166#-0,5633382#3,653983#-0,8389755#-0,5416533#3,604045#0  
frame25 #-0,5537539#0,8891428#3,633543#-0,5328993#0,709617#3,668881# -0,6542196#0,5553933#3,331239#-0,3527699#0,5850114#3,407736#-0,5570985#0,5228994#3,419761#-0,4201337#0,5643334#3,441284#-0,4236715#0,424942#3,616528#-0,6123663#0,5352017#3,338681#-0,328355#0,565372#3,709864#-0,5918946#0,5606589#3,567402#-0,5061073#0,3558879#3,676548#-0,4979116#0,2860213#3,67516#-0,4299442#0,2272571#3,697919#-0,555714#0,2198242#3,650457#-0,1842066#-0,1227282#3,615629#-0,7932776#-0,1415269#3,659494#-0,08291837#-0,496231#3,684136#-0,8790097#-0,5009857#3,670834#-0,02560315#-0,5671641#3,654155#-0,8392878#-0,5415899#3,604078#0  
frame26 #-0,5470553#0,8847052#3,635598#-0,5309407#0,7095132#3,67272# -0,6511573#0,5552971#3,328206#-0,3517713#0,6006168#3,363641#-0,5551962#0,5154527#3,425962#-0,3780153#0,5772845#3,415798#-0,4322224#0,4118799#3,627582#-0,6182395#0,5454423#3,375991#-0,3290789#0,5540677#3,70509#-0,6425356#0,5943409#3,643063#-0,5044591#0,3589924#3,678083#-0,497872#0,2900963#3,675194#-0,4299291#0,2271938#3,697645#-0,5556833#0,2204148#3,650409#-0,1843024#-0,1227033#3,615709#-0,7897034#-0,1358056#3,661183#-0,08175707#-0,4906654#3,687626#-0,8810875#-0,4865724#3,663718#-0,0501907#-0,552431#3,660931#-0,8634654#-0,5284583#3,589014#0  
frame27 #-0,5466132#0,8845567#3,635242#-0,5301437#0,7099817#3,673265# -0,6515595#0,5558938#3,329731#-0,3306182#0,6036584#3,383606#-0,5604025#0,5182534#3,421448#-0,3780373#0,5757426#3,414176#-0,4252894#0,4223433#3,619869#-0,6195174#0,5482638#3,373829#-0,3443814#0,5781551#3,69976#-0,6424399#0,5948057#3,642346#-0,5019453#0,3643127#3,68038#-0,4949537#0,296445#3,677645#-0,4275679#0,2321785#3,699087#-0,5520693#0,2249565#3,653383#-0,1846354#-0,1221044#3,615842#-0,7851754#-0,1295948#3,663153#-0,08108754#-0,4896184#3,687762#-0,8819929#-0,4942742#3,679382#-0,03602959#-0,5540972#3,657422#-0,8650322#-0,536234#3,604622#0  
frame28 #-0,5466987#0,8847185#3,635105#-0,5290362#0,7112019#3,67467# -0,6514774#0,5558631#3,327343#-0,322091#0,6034945#3,403948#-0,6143816#0,5581609#3,3468#-0,3782903#0,5771355#3,41535#-0,4852744#0,5672379#3,521319#-0,6199452#0,5501993#3,372815#-0,3388216#0,5772609#3,706139#-0,6422764#0,595593#3,642218#-0,499557#0,367686#3,6814#-0,4920911#0,3000097#3,678155#-0,4218052#0,2343638#3,700468#-0,5509364#0,2256556#3,652953#-0,1847291#-0,1224188#3,615892#-0,8093204#-0,1957023#3,666593#-0,0799623#-0,4914055#3,689154#-0,8815298#-0,5014931#3,678654#-0,03462586#-0,5559726#3,659228#-0,8631747#-0,5432653#3,604211#0  
frame29 #-0,5459189#0,8853567#3,635481#-0,5268463#0,7118507#3,677116# -0,6514586#0,5559045#3,327264#-0,3377411#0,5991797#3,382089#-0,5583503#0,5234184#3,419788#-0,3874978#0,5750769#3,412797#-0,4191505#0,4312444#3,617518#-0,6166161#0,5431756#3,333177#-0,3327903#0,5784084#3,711909#-0,612025#0,5592045#3,583706#-0,5002376#0,3684424#3,681869#-0,4914085#0,3008239#3,678377#-0,4197035#0,2362292#3,70026#-0,5509393#0,2265543#3,653117#-0,1849251#-0,121999#3,615366#-0,7898824#-0,1396549#3,664386#-0,08129705#-0,490577#3,687816#-0,8784186#-0,4977139#3,673942#-0,03354672#-0,5575054#3,658949#-0,8436221#-0,5382633#3,604934#0  
