frame1 #-0,866636#0,9691197#3,399207#-0,8217668#0,7918758#3,401264# -1,096902#0,439254#3,052037#-1,275918#0,4132586#3,454123#-1,004884#0,4686484#3,059224#-1,202826#0,4198371#3,472289#-0,7927122#0,5421188#3,106701#-0,9835504#0,4395727#3,542218#-0,7022914#0,6693361#3,318925#-0,9625522#0,7316003#3,546264#-0,7527717#0,3880861#3,410172#-0,7458327#0,3063892#3,408129#-0,6749104#0,2133329#3,354029#-0,7920278#0,2413518#3,459439#-0,5605435#-0,2035522#3,294089#-0,8332247#-0,2137734#3,43624#-0,4306906#-0,5460955#3,282618#-0,7326589#-0,5575663#3,447868#-0,4624003#-0,619999#3,204751#-0,7986034#-0,6198714#3,425889#0  
frame12 #-0,4590297#0,9348005#3,379544#-0,4709388#0,7340146#3,416587# 0,1482108#0,631972#3,666692#-1,022738#0,1899194#3,371699#0,09419843#0,5915313#3,685941#-0,9511409#0,2492712#3,390756#-0,1132063#0,6254834#3,674837#-0,7903274#0,4145926#3,398947#-0,3016991#0,672473#3,495591#-0,6223353#0,6113426#3,399932#-0,4453835#0,4143528#3,437986#-0,4365789#0,3501063#3,441655#-0,3595182#0,2806338#3,463546#-0,4953473#0,2684825#3,424102#-0,1576093#-0,1367064#3,392068#-0,7062717#-0,1572726#3,428537#-0,03640273#-0,5039532#3,432825#-0,7284145#-0,5504051#3,442699#0,01913339#-0,5737365#3,418447#-0,7809079#-0,6178392#3,444262#0  
frame13 #-0,3805939#0,930335#3,40147#-0,4040959#0,7261596#3,434997# -0,1098587#0,2358591#3,730511#-0,9574485#0,3428905#3,012556#-0,1158842#0,3018283#3,774025#-0,8852241#0,3794312#3,109974#-0,168366#0,4961652#3,7068#-0,7286807#0,4743677#3,238875#-0,2488813#0,6579966#3,501473#-0,5537997#0,5969229#3,374034#-0,3878583#0,4025876#3,456004#-0,383216#0,3374205#3,460433#-0,3139326#0,2717389#3,484006#-0,4442353#0,2571675#3,440923#-0,119358#-0,1570833#3,396933#-0,6735749#-0,1645432#3,429653#0,02066048#-0,5117463#3,435393#-0,6923872#-0,567287#3,481107#0,06028228#-0,5761219#3,403126#-0,7684197#-0,6069445#3,427955#0  
frame14 #-0,3719295#0,9177966#3,395825#-0,3886674#0,7212771#3,438666# -0,1706709#0,2294675#3,719341#-0,8737798#0,394167#3,011946#-0,1870995#0,2617982#3,774554#-0,8428353#0,4143108#3,029699#-0,1710418#0,4655414#3,711396#-0,7029513#0,4878821#3,192946#-0,2248106#0,6408158#3,505654#-0,5423327#0,5952265#3,370804#-0,3778196#0,3938921#3,461295#-0,374299#0,3281392#3,466425#-0,3027598#0,2596419#3,49069#-0,4394099#0,2500601#3,447213#-0,1107634#-0,1486675#3,401197#-0,6723799#-0,1716592#3,421885#0,03189302#-0,506377#3,432971#-0,7035792#-0,5569479#3,473004#0,06305043#-0,5740619#3,39969#-0,7663422#-0,6059304#3,424405#0  
frame15 #-0,3518808#0,9159718#3,39792#-0,3778119#0,7202044#3,448897# -0,1981043#0,1844786#3,792079#-0,7440048#0,4651347#2,768667#-0,1927#0,2523157#3,767101#-0,7008637#0,4635721#2,964306#-0,1764873#0,4558271#3,705133#-0,628553#0,521535#3,174012#-0,206447#0,625879#3,510319#-0,517288#0,5928227#3,372188#-0,3704136#0,3887379#3,466487#-0,3675759#0,3223918#3,471123#-0,2979941#0,2533922#3,492612#-0,4329285#0,2471623#3,452987#-0,09436288#-0,1504176#3,408514#-0,6671615#-0,1741494#3,423984#0,02245777#-0,5092385#3,44297#-0,7408996#-0,5209315#3,445647#0,0766736#-0,5735322#3,408093#-0,7039657#-0,5672286#3,370504#0  
frame16 #-0,3337258#0,8844047#3,42338#-0,3716764#0,7086935#3,463553# -0,2030043#0,06432036#3,628363#-0,198248#0,5315145#3,003749#-0,2150118#0,1523717#3,662652#-0,2684825#0,5266404#3,003893#-0,1807804#0,3616492#3,640671#-0,5267525#0,5451432#3,149247#-0,1883506#0,5407263#3,54763#-0,4767212#0,5430618#3,383831#-0,3589806#0,3481294#3,475543#-0,3551607#0,2755216#3,47904#-0,2887886#0,2028455#3,501691#-0,4176011#0,204675#3,454397#-0,06502461#-0,1527392#3,433022#-0,686498#-0,2131006#3,432753#0,07229622#-0,5099703#3,452486#-0,7469995#-0,5264246#3,444327#0,09965755#-0,5699863#3,40543#-0,702512#-0,5714465#3,373052#0  
frame17 #-0,3358054#0,8949333#3,431983#-0,3718196#0,7085456#3,463865# -0,2061915#0,1374415#3,690372#-0,09439249#0,5163276#3,111017#-0,1994933#0,203992#3,666865#-0,2245795#0,5102511#3,095726#-0,1793987#0,4036435#3,609382#-0,5093364#0,5074755#3,150131#-0,2080399#0,5855092#3,528475#-0,4656757#0,5528597#3,378879#-0,3582577#0,3468172#3,47561#-0,3542828#0,2739446#3,47926#-0,2890336#0,2035463#3,502295#-0,413985#0,2047067#3,454371#-0,06408631#-0,149636#3,434851#-0,6682651#-0,1658994#3,447317#0,07093163#-0,508538#3,457441#-0,7481244#-0,5260921#3,442376#0,1006607#-0,5696231#3,406898#-0,7032831#-0,570801#3,371793#0  
frame18 #-0,3361537#0,8870986#3,434205#-0,3730896#0,7079633#3,466098# -0,188307#0,1240706#3,635483#-0,1349478#0,5131209#3,222985#-0,2003299#0,2122354#3,669816#-0,2141238#0,495117#3,172952#-0,1850268#0,4093242#3,609182#-0,4378094#0,4715462#3,159386#-0,2185454#0,6014342#3,521056#-0,4582928#0,5783401#3,365818#-0,357988#0,3445299#3,476093#-0,3537735#0,2712155#3,479706#-0,2902826#0,2041641#3,503244#-0,4108783#0,2041549#3,454118#-0,06359568#-0,1469887#3,436541#-0,6719514#-0,1794525#3,442364#0,06421605#-0,5055601#3,454885#-0,7494333#-0,5386645#3,454342#0,1032559#-0,5703214#3,410596#-0,769573#-0,6077886#3,419104#0  
frame19 #-0,3416871#0,8990084#3,437416#-0,3733751#0,7092519#3,468462# -0,1859667#0,1252134#3,646263#-0,1350229#0,5123951#3,224294#-0,1979114#0,2128047#3,680373#-0,2133854#0,4954064#3,173806#-0,1826893#0,4088497#3,620135#-0,4421388#0,4735856#3,162118#-0,2222388#0,6084315#3,527089#-0,449634#0,5869392#3,364221#-0,3585745#0,3450122#3,476771#-0,3544436#0,2717447#3,480325#-0,299939#0,2118302#3,510155#-0,4089354#0,2077915#3,45292#-0,06521521#-0,1417243#3,43877#-0,6822739#-0,2043352#3,434561#0,05696011#-0,5045335#3,452164#-0,7493672#-0,5388941#3,453787#0,1049691#-0,5706822#3,412565#-0,6981897#-0,5823476#3,38835#0  
frame20 #-0,3416151#0,8993985#3,437477#-0,373586#0,710097#3,471976# -0,1869789#0,1244418#3,643982#-0,1310394#0,5150782#3,226898#-0,1988519#0,2115075#3,677886#-0,2107864#0,5006812#3,178897#-0,1837069#0,4065609#3,61803#-0,4554324#0,4745895#3,174629#-0,2236336#0,6089656#3,525979#-0,4511755#0,5880688#3,375514#-0,3592716#0,3452344#3,477365#-0,3552006#0,2720452#3,480362#-0,3018126#0,2127426#3,509633#-0,4087847#0,2096673#3,452233#-0,06867653#-0,1359631#3,440623#-0,6790974#-0,2036704#3,434157#0,06071369#-0,5051636#3,453596#-0,7492595#-0,5390304#3,450188#0,1050461#-0,5705449#3,411998#-0,7616178#-0,6125854#3,423406#0  
frame21 #-0,3483661#0,9013592#3,440116#-0,3750839#0,7108712#3,475803# -0,185999#0,1137702#3,635355#-0,1820687#0,5352522#3,21463#-0,1978291#0,2005205#3,669137#-0,2400112#0,5113046#3,184957#-0,1827309#0,3949693#3,609509#-0,5205665#0,5014518#3,17577#-0,2269402#0,6131152#3,520519#-0,4548682#0,5874307#3,379259#-0,3610886#0,345006#3,479019#-0,3568121#0,2717676#3,481071#-0,3030056#0,2128752#3,50862#-0,4103542#0,2111885#3,454306#-0,07324001#-0,1318629#3,442709#-0,6782029#-0,2065471#3,433591#0,06200531#-0,5148534#3,452615#-0,7470333#-0,5407764#3,453611#0,1020411#-0,5721787#3,413187#-0,7621001#-0,6117492#3,423225#0  
frame22 #-0,3575954#0,9097216#3,442573#-0,3741624#0,7119768#3,479159# -0,184446#0,1208177#3,63735#-0,1604142#0,5362658#3,219817#-0,1962143#0,2071161#3,670956#-0,2266212#0,5193011#3,210324#-0,1811784#0,400764#3,611619#-0,5027941#0,4920541#3,182921#-0,2287171#0,6129098#3,522601#-0,4641014#0,5987775#3,382025#-0,3625467#0,3464317#3,481179#-0,3583391#0,273439#3,482234#-0,3038375#0,215119#3,507348#-0,4133734#0,2158885#3,458507#-0,06677156#-0,1355282#3,443673#-0,6760671#-0,2076492#3,435054#0,06863882#-0,5121496#3,456709#-0,7493209#-0,5392443#3,451522#0,1036709#-0,5717098#3,411044#-0,788963#-0,6091776#3,418223#0  
frame23 #-0,3640704#0,9136218#3,444419#-0,3747073#0,7132459#3,484249# -0,4655477#0,5201318#3,128819#-0,1863114#0,5277544#3,224926#-0,3110753#0,4795196#3,375546#-0,2637852#0,5254419#3,172323#-0,1721584#0,4349866#3,626672#-0,500756#0,5035339#3,181518#-0,2262925#0,6095556#3,526229#-0,469299#0,5972037#3,388341#-0,3644482#0,3489636#3,483964#-0,3599995#0,276413#3,483443#-0,3037992#0,2166279#3,507176#-0,4154058#0,2174959#3,459086#-0,0665484#-0,1360393#3,443894#-0,6741901#-0,2088367#3,434751#0,06382082#-0,5084749#3,455119#-0,7492979#-0,5398238#3,450712#0,1039137#-0,5711532#3,409929#-0,7855422#-0,6076415#3,413646#0  
frame24 #-0,4046767#0,9243413#3,434186#-0,3796802#0,7247233#3,490913# -0,5095171#0,5470961#3,167231#-0,1767056#0,5343382#3,220021#-0,4372169#0,5106627#3,217684#-0,2620353#0,5289969#3,179995#-0,2997631#0,4499667#3,464586#-0,5011902#0,5083269#3,188847#-0,2389838#0,6429909#3,525689#-0,4781612#0,6055576#3,393969#-0,3673204#0,357492#3,487393#-0,3609682#0,2848623#3,482909#-0,3004056#0,2302986#3,499999#-0,4175151#0,2249792#3,460449#-0,06198331#-0,1441014#3,445301#-0,6609227#-0,1896851#3,435572#0,06932242#-0,5138532#3,455915#-0,747983#-0,5410305#3,450671#0,1030522#-0,5715622#3,410517#-0,7066134#-0,5829631#3,381342#0  
frame25 #-0,4073551#0,9237509#3,433849#-0,3819466#0,7257355#3,490923# -0,501285#0,5372295#3,137468#-0,1785826#0,5362604#3,213269#-0,4312059#0,5109985#3,197683#-0,2610692#0,5301918#3,178018#-0,2925406#0,4515335#3,443146#-0,5020053#0,5080649#3,189752#-0,2399579#0,6416765#3,523784#-0,4814486#0,6062735#3,393889#-0,3684289#0,3591115#3,488194#-0,3611395#0,2868361#3,482134#-0,2999196#0,2317599#3,499368#-0,4176552#0,2263981#3,459427#-0,06254211#-0,1464407#3,444825#-0,658397#-0,1882856#3,437114#0,06442659#-0,5196782#3,45751#-0,7440358#-0,5363312#3,447947#0,09970246#-0,5726938#3,411567#-0,7035208#-0,5780586#3,378486#0  
frame26 #-0,4142108#0,9269806#3,432229#-0,3840077#0,7284003#3,489456# -0,4791178#0,5132706#3,10418#-0,1848079#0,5354427#3,201568#-0,4138973#0,5042266#3,192449#-0,2613804#0,5304589#3,178221#-0,2775232#0,454408#3,440449#-0,5071555#0,4925302#3,200401#-0,2422682#0,6471672#3,523297#-0,483916#0,6085418#3,392339#-0,3690422#0,3618489#3,48798#-0,3606786#0,2897196#3,480642#-0,2986169#0,2352797#3,497133#-0,4170858#0,2287374#3,458399#-0,06363571#-0,1520426#3,443698#-0,6541715#-0,1871446#3,439841#0,05888177#-0,5232025#3,459339#-0,7444267#-0,5376109#3,446438#0,09449424#-0,5734902#3,413645#-0,7038964#-0,5791161#3,377299#0  
