frame1 #-0,8443609#0,9156529#3,360762#-0,7986262#0,7319263#3,373067# -0,9851695#0,2872629#3,109833#-1,012654#0,3251858#3,181429#-0,9337991#0,3459673#3,123766#-1,012614#0,3564296#3,238919#-0,7735482#0,455103#3,168666#-1,012491#0,450161#3,425613#-0,6904429#0,6094211#3,284967#-0,9643869#0,5865923#3,464624#-0,7871298#0,347927#3,398607#-0,7848305#0,2711272#3,407192#-0,7212399#0,2110272#3,388986#-0,8445147#0,2007542#3,431033#-0,7246667#-0,2429762#3,121897#-0,9353381#-0,269546#3,427207#-0,7278967#-0,5856781#3,017659#-0,7028359#-0,5681031#3,491039#-0,7785513#-0,6408063#2,940967#-0,704974#-0,5858405#3,369088#0  
frame12 #-0,7354639#1,036511#3,331631#-0,6943114#0,8806299#3,39096# -0,6945618#1,07223#3,123317#-0,980176#0,08495129#3,53124#-0,6013515#1,045523#3,125091#-0,9672483#0,1752059#3,564279#-0,4391372#0,8951421#3,285841#-0,9302236#0,4124991#3,541806#-0,5564058#0,7386577#3,419793#-0,8833364#0,6419564#3,443767#-0,6867925#0,4972156#3,43356#-0,685578#0,4187776#3,446029#-0,600056#0,354663#3,460996#-0,753298#0,3248568#3,440632#-0,4583788#-0,1756118#3,33511#-0,8439788#-0,1787936#3,444307#-0,3050578#-0,5481682#3,391711#-0,7300831#-0,5559201#3,471582#-0,2558936#-0,5982745#3,344706#-0,7967907#-0,6114217#3,455763#0  
frame13 #-0,7260895#0,9419624#3,358793#-0,7030995#0,7594121#3,421134# -0,6056327#1,093761#3,123134#-0,9924536#0,06397799#3,584087#-0,5177556#1,05989#3,147665#-0,969188#0,1548825#3,60618#-0,4003551#0,9083799#3,313186#-0,9198079#0,4123496#3,544308#-0,548375#0,7172291#3,436359#-0,8498482#0,6291354#3,420828#-0,6629056#0,4516245#3,434476#-0,6596387#0,3945279#3,441079#-0,5729181#0,3402218#3,451182#-0,7335351#0,3097818#3,43548#-0,426084#-0,1700046#3,354896#-0,83118#-0,1608469#3,448545#-0,2561339#-0,5256839#3,389371#-0,7123179#-0,559404#3,474912#-0,2048999#-0,5935342#3,344058#-0,8001091#-0,6109436#3,463948#0  
frame14 #-0,7106158#0,9299917#3,362862#-0,6999505#0,7566348#3,421169# -0,4996065#1,144501#3,170736#-0,9792879#0,06780934#3,638555#-0,4525051#1,094675#3,188107#-0,9673521#0,1495983#3,622499#-0,3555768#0,9212625#3,373319#-0,9138795#0,4062846#3,550578#-0,5405068#0,7181406#3,438898#-0,8490233#0,6290747#3,42051#-0,6605021#0,4484647#3,436709#-0,6545697#0,3882349#3,444619#-0,5718885#0,3285618#3,459151#-0,716242#0,2989892#3,437816#-0,3972368#-0,164098#3,36935#-0,8246446#-0,1428271#3,452284#-0,2291225#-0,5164034#3,399075#-0,7153574#-0,5562424#3,473855#-0,1466684#-0,5793173#3,360424#-0,8014699#-0,6123666#3,465077#0  
frame15 #-0,6719626#0,9256701#3,363025#-0,6929257#0,752273#3,42213# -0,4107234#1,148052#3,21348#-0,9965178#0,09780175#3,685382#-0,3609719#1,075252#3,263628#-0,9699506#0,1609584#3,66903#-0,312678#0,9010782#3,414883#-0,9032978#0,3974117#3,552127#-0,5192171#0,7238256#3,451524#-0,8365626#0,6206021#3,413629#-0,6531405#0,4443814#3,439262#-0,6455687#0,3832001#3,447079#-0,5656065#0,322268#3,462509#-0,7043998#0,2937432#3,438137#-0,3677408#-0,1533526#3,39099#-0,8147032#-0,141417#3,453897#-0,1801441#-0,514167#3,417377#-0,7125452#-0,5592206#3,480553#-0,1676133#-0,5616129#3,335084#-0,7785889#-0,6107481#3,459416#0  
frame16 #-0,6597375#0,9025493#3,362672#-0,673214#0,7406718#3,419054# -0,2906658#1,146467#3,2845#-1,003654#0,09270399#3,730362#-0,2591291#1,082515#3,292173#-0,9695594#0,1615501#3,671097#-0,2915628#0,8566459#3,452346#-0,8807064#0,3841708#3,548735#-0,4935143#0,7177906#3,470772#-0,8233129#0,6144863#3,412502#-0,6314969#0,4334334#3,439991#-0,622888#0,3719256#3,447824#-0,5409482#0,3058733#3,465521#-0,6822227#0,2835002#3,437388#-0,3501211#-0,1509769#3,40446#-0,8042713#-0,1380941#3,451701#-0,1669363#-0,5097785#3,419799#-0,727484#-0,5602671#3,474813#-0,149625#-0,5570328#3,338412#-0,7833946#-0,6171473#3,45887#0  
frame17 #-0,6398162#0,9073383#3,360261#-0,6571852#0,7380551#3,414908# -0,1584272#1,096146#3,327801#-1,015409#0,1489839#3,75216#-0,1689026#1,009378#3,374343#-0,9651682#0,1745169#3,670743#-0,2482654#0,8337513#3,481355#-0,8700402#0,3836974#3,543335#-0,4791062#0,7130203#3,474637#-0,7868671#0,5974264#3,400403#-0,6115839#0,4270568#3,436538#-0,6023983#0,3647712#3,444294#-0,5234309#0,2996747#3,46388#-0,6598694#0,2769483#3,431693#-0,3055347#-0,1529002#3,424227#-0,800182#-0,1348955#3,446989#-0,239655#-0,4604353#3,465556#-0,7311191#-0,5612459#3,474319#-0,1425563#-0,5090083#3,445053#-0,767521#-0,6343379#3,472979#0  
frame18 #-0,6234441#0,8913742#3,35709#-0,6366649#0,7260754#3,410736# -0,08983605#1,070364#3,388111#-1,011069#0,1512521#3,744894#-0,1035977#0,9493309#3,447183#-0,960968#0,1889158#3,668354#-0,2463542#0,7833661#3,550144#-0,8674223#0,3821835#3,54083#-0,4645528#0,7010282#3,479339#-0,7727689#0,5952172#3,395574#-0,5884721#0,407328#3,433666#-0,5787847#0,3433627#3,441586#-0,5034543#0,2823593#3,460424#-0,6361026#0,2597546#3,430203#-0,2988791#-0,1532665#3,433343#-0,7809664#-0,1457219#3,438375#-0,1973193#-0,4456606#3,495236#-0,7417964#-0,5750426#3,473136#-0,1069756#-0,5011633#3,462607#-0,7726458#-0,6510156#3,473161#0  
frame19 #-0,5963172#0,8865794#3,355031#-0,6139503#0,7121959#3,41251# -0,009427611#0,8775222#3,542974#-0,9918794#0,1839698#3,696353#-0,06022461#0,8262557#3,553471#-0,9492953#0,2412164#3,628198#-0,2605447#0,7478732#3,573025#-0,8534756#0,3923988#3,521997#-0,4502348#0,6926637#3,481136#-0,7608451#0,5923176#3,397698#-0,5693706#0,4008652#3,433881#-0,5603368#0,3382931#3,441475#-0,4807627#0,2768425#3,459929#-0,6160406#0,2528424#3,429501#-0,2760105#-0,1562515#3,445024#-0,7751507#-0,1432476#3,432295#-0,1695125#-0,4410134#3,524775#-0,7364889#-0,5718907#3,472965#-0,08286773#-0,4946487#3,480199#-0,7776426#-0,6418375#3,459838#0  
frame20 #-0,5788374#0,9011106#3,352369#-0,5889655#0,7130001#3,405742# 0,02404429#0,799051#3,632249#-1,032362#0,1750706#3,667442#-0,04105784#0,7665271#3,633762#-0,973642#0,2300612#3,61064#-0,2433189#0,716239#3,59463#-0,8506658#0,3934248#3,506715#-0,4293152#0,685963#3,486652#-0,7349661#0,5911772#3,400714#-0,5497515#0,3985268#3,43236#-0,541726#0,3356087#3,440793#-0,4656195#0,2748393#3,45831#-0,5999948#0,2515461#3,431381#-0,1895329#-0,2216139#3,452459#-0,7658197#-0,1405632#3,426833#-0,1492906#-0,5079957#3,564694#-0,7343336#-0,5679383#3,467262#-0,06122356#-0,5375175#3,503047#-0,7713307#-0,6411936#3,459892#0  
frame21 #-0,5491685#0,8915782#3,348773#-0,5516752#0,7133383#3,410497# 0,03751718#0,7236403#3,722788#-1,052777#0,1966715#3,638522#-0,03163256#0,7095633#3,702777#-0,9808037#0,2472464#3,592583#-0,2186002#0,6801307#3,614405#-0,8517003#0,3896175#3,499722#-0,3891695#0,6727421#3,496332#-0,7018216#0,5871006#3,398705#-0,507104#0,3921633#3,431176#-0,4980831#0,3278109#3,438426#-0,4161308#0,2643499#3,454672#-0,5601566#0,2458824#3,427532#-0,1995161#-0,1554692#3,449114#-0,7493085#-0,132817#3,422949#-0,06937536#-0,4820429#3,531128#-0,718181#-0,5484971#3,467194#0,01877933#-0,5312998#3,4834#-0,7656754#-0,6163276#3,464869#0  
frame22 #-0,5332869#0,9010122#3,34899#-0,5325508#0,7143872#3,410873# 0,06897276#0,6301325#3,752089#-1,065036#0,2044538#3,571394#0,0004642159#0,6350961#3,727317#-0,9898809#0,2580402#3,536185#-0,1859948#0,6529778#3,634467#-0,8499389#0,3952851#3,460436#-0,3827415#0,6718289#3,494758#-0,6871659#0,5864557#3,398051#-0,4955491#0,3909619#3,431177#-0,4878729#0,3263519#3,438412#-0,4101647#0,2628663#3,455795#-0,5476357#0,2454175#3,425827#-0,1901094#-0,1502082#3,445397#-0,7331608#-0,1322808#3,422149#-0,09744593#-0,4243491#3,55829#-0,7140028#-0,5513628#3,46936#-0,01743469#-0,4840285#3,507964#-0,7622936#-0,6182877#3,46538#0  
frame23 #-0,5007808#0,8977988#3,349545#-0,5018611#0,7106267#3,409386# 0,04966539#0,5089997#3,799476#-1,067651#0,2300381#3,493438#-0,01111504#0,532568#3,764955#-0,9823109#0,2779799#3,473975#-0,1728559#0,6302712#3,674296#-0,8360733#0,4177313#3,41252#-0,3426282#0,6700944#3,488569#-0,6547039#0,5817073#3,392273#-0,4675253#0,3907251#3,429076#-0,4607308#0,3267222#3,436234#-0,3859448#0,2616413#3,456815#-0,5192903#0,2444817#3,420518#-0,1705433#-0,1458187#3,441674#-0,7180377#-0,1416452#3,422137#-0,09184514#-0,4261236#3,550025#-0,7131088#-0,5523552#3,468649#-0,01088826#-0,4861283#3,501054#-0,761542#-0,6178137#3,453577#0  
frame24 #-0,4711772#0,8911335#3,356954#-0,4834876#0,7070479#3,416898# 0,03742566#0,3892485#3,798365#-1,070892#0,2527545#3,415869#-0,02845944#0,4607279#3,777095#-0,9831344#0,2974702#3,401666#-0,165007#0,5936841#3,688763#-0,8116266#0,4246244#3,382696#-0,3136016#0,6645183#3,491295#-0,631135#0,5870327#3,38893#-0,4479446#0,3858701#3,432955#-0,4407308#0,3215908#3,439387#-0,3571342#0,2519591#3,460813#-0,5058177#0,2414268#3,421787#-0,09772715#-0,2313791#3,456388#-0,7066121#-0,1612209#3,417429#-0,07783693#-0,5040641#3,594676#-0,7108399#-0,5519353#3,467787#0,004811637#-0,5346547#3,525228#-0,7572352#-0,6182309#3,449613#0  
frame25 #-0,4599831#0,9072914#3,357294#-0,4588542#0,7148245#3,417903# -0,0481609#0,279552#3,793442#-1,077615#0,2742544#3,328464#-0,08039321#0,373078#3,784023#-0,9890074#0,3186815#3,335508#-0,1586947#0,5495889#3,698626#-0,805348#0,4329085#3,362905#-0,2890696#0,6614715#3,486621#-0,6086908#0,5886651#3,388356#-0,428209#0,3891882#3,433331#-0,4219832#0,3241585#3,439635#-0,3418943#0,2541678#3,460637#-0,4877526#0,2435254#3,422098#-0,114181#-0,1670303#3,43656#-0,7017903#-0,1654591#3,418348#0,08861058#-0,5013084#3,487513#-0,706517#-0,5540361#3,468672#0,1222622#-0,5769657#3,430968#-0,7568976#-0,6166114#3,448953#0  
frame26 #-0,4363911#0,8959908#3,356726#-0,4381694#0,7144653#3,429# -0,1602043#0,2210596#3,752507#-1,106078#0,2872848#3,217372#-0,149141#0,2933894#3,758639#-1,019376#0,322178#3,251051#-0,1743907#0,4917787#3,682697#-0,8298194#0,4277401#3,293097#-0,2608811#0,646939#3,471354#-0,5961606#0,5875536#3,383079#-0,4074487#0,3870353#3,437371#-0,4010861#0,3215818#3,442351#-0,3180985#0,2512527#3,45865#-0,4684708#0,2401224#3,426185#-0,107993#-0,1640182#3,431595#-0,6951519#-0,1680742#3,417345#0,0894812#-0,5014271#3,483854#-0,6997569#-0,5379804#3,469995#0,1220944#-0,5765471#3,430974#-0,7570341#-0,6162775#3,446705#0  
frame27 #-0,4143737#0,9136521#3,366341#-0,4203104#0,7176074#3,427984# -0,1733158#0,181421#3,738913#-1,062612#0,3323915#3,13166#-0,1623121#0,2533609#3,745011#-0,9982355#0,3434608#3,164321#-0,1759068#0,4567546#3,672993#-0,8121132#0,4402685#3,246455#-0,24016#0,6386718#3,470368#-0,574423#0,5898867#3,37413#-0,3963153#0,389629#3,439309#-0,3912234#0,3240424#3,444652#-0,3103047#0,2522152#3,462765#-0,4596872#0,241806#3,427454#-0,09779796#-0,1636476#3,425601#-0,6878079#-0,1713542#3,418375#0,09158565#-0,5028754#3,483403#-0,7022078#-0,5434504#3,46703#0,1219673#-0,5756776#3,430663#-0,7599704#-0,6164166#3,444107#0  
frame28 #-0,4066141#0,9163792#3,367901#-0,398374#0,7195648#3,428491# -0,1742851#0,1675831#3,736756#-1,052433#0,3584416#3,035181#-0,1632488#0,239736#3,742872#-0,9732723#0,3763322#3,092052#-0,1744729#0,446349#3,6748#-0,792803#0,4663928#3,198403#-0,2274514#0,6352917#3,473594#-0,5618891#0,5905975#3,371131#-0,3855008#0,3911788#3,441364#-0,382344#0,3254831#3,446877#-0,3044784#0,2531972#3,463289#-0,4516304#0,2438123#3,432293#-0,09334072#-0,1602571#3,419497#-0,674666#-0,1734207#3,422025#0,0939807#-0,5065619#3,483848#-0,7141352#-0,5425501#3,459379#0,1233776#-0,5769246#3,429836#-0,7573963#-0,6175821#3,45689#0  
frame29 #-0,3917788#0,9130347#3,369671#-0,3825848#0,7175232#3,43446# -0,1587144#0,1892121#3,681195#-0,9493293#0,4155125#2,945456#-0,1476913#0,261279#3,687304#-0,8654999#0,4315769#3,044077#-0,1568254#0,4680969#3,621328#-0,7100964#0,5061737#3,196304#-0,2162708#0,6249689#3,468334#-0,5457286#0,5877508#3,368268#-0,3710762#0,3842013#3,443853#-0,36852#0,3175599#3,448825#-0,2924795#0,2468978#3,46153#-0,4402021#0,2383865#3,436357#-0,06913719#-0,171898#3,410676#-0,6707351#-0,1752411#3,425034#0,09469881#-0,5068523#3,484479#-0,700816#-0,528212#3,472469#0,1234797#-0,5768159#3,4303#-0,7556013#-0,616992#3,442351#0  
frame30 #-0,3682039#0,9157888#3,381424#-0,3764846#0,7169898#3,435277# -0,1569422#0,1675993#3,651832#-0,8487426#0,455747#2,916929#-0,1459327#0,2395769#3,657933#-0,7877685#0,4697548#2,993473#-0,1550045#0,4449807#3,592488#-0,677681#0,5186486#3,190641#-0,2064911#0,6169624#3,465428#-0,5284402#0,588115#3,362207#-0,363391#0,3798036#3,445334#-0,360549#0,3121806#3,45051#-0,2845071#0,2426686#3,461077#-0,4320033#0,2341209#3,440624#-0,06528041#-0,1727531#3,408135#-0,6672837#-0,1753244#3,428354#0,09663554#-0,5055466#3,479581#-0,7076069#-0,5371436#3,463985#0,1235431#-0,5769582#3,431074#-0,7545105#-0,616223#3,441065#0  
frame31 #-0,3662916#0,9147361#3,384136#-0,3721333#0,7161385#3,437034# -0,1474479#0,1628085#3,660397#-0,8079124#0,4799008#2,787109#-0,1364567#0,2346667#3,666488#-0,7265652#0,4913963#2,956279#-0,1454833#0,4390481#3,601439#-0,6510916#0,531616#3,170861#-0,1962643#0,608133#3,470651#-0,5151412#0,5870141#3,35886#-0,3583283#0,3778449#3,446574#-0,3554667#0,3100668#3,451629#-0,2805757#0,2403456#3,464978#-0,4230934#0,2320252#3,438298#-0,06077747#-0,1725371#3,404112#-0,6646273#-0,1752482#3,430151#0,09698197#-0,5043857#3,476721#-0,7060779#-0,5310149#3,467034#0,124151#-0,5770133#3,435151#-0,7540862#-0,6167425#3,438763#0  
frame32 #-0,3635083#0,9132298#3,386724#-0,3678916#0,7151105#3,439807# -0,1368385#0,1419518#3,642582#-0,7153654#0,4982012#2,743175#-0,1258653#0,2136924#3,648664#-0,6591975#0,5037437#2,929037#-0,1348437#0,4169835#3,584033#-0,6060222#0,536743#3,150659#-0,1911423#0,6063749#3,47159#-0,4960462#0,5854106#3,357781#-0,3497959#0,3722728#3,449085#-0,3458619#0,3032898#3,454022#-0,2719411#0,2353298#3,470482#-0,4124031#0,2264884#3,437065#-0,05570895#-0,1706146#3,401076#-0,6629537#-0,1765052#3,434448#0,100587#-0,5024382#3,476919#-0,7114512#-0,5392935#3,460846#0,1340237#-0,5776435#3,443495#-0,7544127#-0,6168854#3,437639#0  
frame33 #-0,360358#0,9109985#3,384421#-0,3626351#0,7161424#3,442785# -0,1338022#0,1338156#3,641313#-0,5707994#0,5065439#2,715744#-0,1228498#0,2054197#3,647383#-0,5961416#0,4984313#2,919439#-0,1317875#0,4077893#3,583113#-0,5828111#0,5365161#3,145481#-0,1873431#0,6034318#3,469369#-0,4905879#0,5847301#3,36124#-0,3448618#0,36932#3,451235#-0,3401903#0,2995885#3,45404#-0,2679266#0,2330718#3,470556#-0,4056064#0,223506#3,436284#-0,05411233#-0,1706888#3,400601#-0,6633629#-0,1764139#3,434778#0,1019253#-0,5029619#3,474988#-0,71593#-0,5427448#3,45957#0,1283092#-0,5750689#3,441682#-0,754292#-0,6171551#3,438584#0  
frame34 #-0,356073#0,9055563#3,388623#-0,3603178#0,7125603#3,445184# -0,1257268#0,1258795#3,616057#-0,5048146#0,5095109#2,771718#-0,1147973#0,1973342#3,622114#-0,5146589#0,5132546#2,923326#-0,1236848#0,3985653#3,558291#-0,559835#0,5144653#3,147158#-0,1854896#0,5987694#3,465013#-0,4814778#0,5737581#3,364632#-0,3382167#0,3625741#3,451166#-0,3325237#0,2923205#3,452835#-0,2619577#0,2284065#3,468989#-0,3949462#0,2174447#3,434363#-0,05370972#-0,1687962#3,400105#-0,6632474#-0,2014092#3,443288#0,1018657#-0,502941#3,473783#-0,7163615#-0,5438464#3,458221#0,1279943#-0,5750874#3,441445#-0,7532427#-0,6175175#3,440293#0  
frame35 #-0,3511089#0,9074907#3,390088#-0,3602147#0,7124268#3,445364# -0,1214601#0,1223617#3,614348#-0,3872533#0,5280647#2,752782#-0,1105354#0,1937856#3,620403#-0,500948#0,4978139#2,951319#-0,1193648#0,3937031#3,557078#-0,5609856#0,4685476#3,167849#-0,1771262#0,5883495#3,456758#-0,47037#0,5497891#3,369669#-0,3362929#0,3603137#3,451242#-0,3301055#0,2894996#3,452334#-0,2567061#0,224725#3,468322#-0,3935381#0,2153596#3,433761#-0,05023512#-0,1675839#3,400102#-0,6610133#-0,1906801#3,443258#0,1020402#-0,502255#3,473656#-0,7152607#-0,5443206#3,459247#0,1279628#-0,5751101#3,441476#-0,7525895#-0,6173119#3,440524#0  
frame36 #-0,3526027#0,9075739#3,395838#-0,3573052#0,7168317#3,443718# -0,1192975#0,1208387#3,608987#-0,3228497#0,5164186#2,807265#-0,1084045#0,1920553#3,615024#-0,410429#0,4916996#2,933431#-0,1171893#0,3909618#3,5521#-0,5341783#0,4127527#3,194621#-0,1755191#0,5843018#3,456873#-0,4623371#0,5323721#3,381287#-0,3315541#0,3526591#3,449944#-0,3243235#0,2771211#3,450571#-0,2526033#0,2152312#3,467902#-0,3869988#0,2037117#3,431427#-0,04930046#-0,1681033#3,400454#-0,6532208#-0,1301625#3,437546#0,1022474#-0,5017941#3,473924#-0,7129807#-0,5448369#3,462676#0,1275808#-0,5747821#3,4417#-0,7530761#-0,6175312#3,441008#0  
frame37 #-0,355083#0,9107739#3,400567#-0,3573657#0,7168625#3,44361# -0,1178954#0,121917#3,606292#-0,2043008#0,5369024#2,86054#-0,1069541#0,1934493#3,612356#-0,2782697#0,528699#2,92468#-0,1156926#0,3913098#3,549839#-0,3439497#0,5314351#3,139259#-0,1678285#0,5725647#3,462803#-0,4634048#0,5261763#3,383731#-0,3312235#0,3497235#3,449323#-0,3240494#0,2744073#3,449625#-0,2493544#0,2087736#3,465868#-0,3880778#0,2006176#3,430566#-0,04766098#-0,1678813#3,400729#-0,6531622#-0,1299131#3,437332#0,1034697#-0,4990764#3,47538#-0,7065049#-0,5374268#3,472966#0,1243702#-0,5720357#3,439509#-0,7485635#-0,6166526#3,447153#0  
