frame1 #-0,5345193#0,938756#3,157257#-0,533102#0,7706755#3,243539# -0,3014127#0,70949#3,210849#-0,629162#0,4986282#2,710491#-0,2962863#0,6364402#3,221769#-0,6369384#0,5428545#2,769358#-0,280907#0,4172907#3,266319#-0,6602678#0,6755336#2,957751#-0,3628262#0,6615579#3,29322#-0,6360468#0,5385564#3,206409#-0,4951554#0,4660876#3,25169#-0,4856013#0,4055325#3,249505#-0,4153014#0,3653665#3,260104#-0,5382506#0,3100159#3,236742#-0,3487157#-0,2049015#3,388576#-0,5229138#-0,2581742#3,030644#-0,4588253#-0,5122765#3,545489#-0,5315129#-0,5742263#2,879746#-0,4780822#-0,5408508#3,431775#-0,5027527#-0,6230596#2,793354#0  
frame12 #-0,4941008#0,9729475#3,361148#-0,4684247#0,8014913#3,410041# -0,5883453#0,7049829#3,002131#-0,2944804#0,7075582#3,157283#-0,522324#0,6913495#3,02687#-0,329627#0,7026097#3,152474#-0,3021741#0,6889502#3,179119#-0,5261146#0,5438683#3,230148#-0,3163648#0,7643634#3,386703#-0,5275545#0,7360336#3,237437#-0,4529439#0,4987999#3,462761#-0,4469727#0,4400818#3,472173#-0,4009316#0,3927926#3,48573#-0,4798645#0,3882073#3,464058#-0,3167646#-0,169333#3,502535#-0,4871872#-0,1463505#3,256711#-0,4327541#-0,5143573#3,577059#-0,4852024#-0,5487205#3,167603#-0,3831075#-0,5606083#3,513577#-0,4355557#-0,5949714#3,104121#0  
frame13 #-0,4789875#0,9120938#3,398711#-0,4761812#0,7335564#3,472802# -0,5727767#0,7553307#3,015377#-0,3275109#0,6588961#3,22949#-0,4708935#0,747036#3,069903#-0,3668997#0,6947981#3,191173#-0,2790056#0,7332802#3,246809#-0,5680671#0,5678993#3,290442#-0,3241212#0,6964286#3,449465#-0,6496107#0,5841263#3,481971#-0,4419683#0,463529#3,502624#-0,4359822#0,4104843#3,505162#-0,3501461#0,3525961#3,512799#-0,5015658#0,3120584#3,51077#-0,312125#-0,1934232#3,503942#-0,4875767#-0,1825754#3,257663#-0,4306027#-0,5163592#3,578521#-0,4810649#-0,5408753#3,177442#-0,4350913#-0,5634537#3,50083#-0,4855536#-0,5879698#3,099751#0  
frame14 #-0,4902948#0,9231808#3,386104#-0,4795909#0,7340174#3,474849# -0,5806203#0,8134381#3,055062#-0,4350359#0,7460364#3,13448#-0,4758563#0,8031178#3,100266#-0,5209368#0,7361714#3,112369#-0,2754559#0,7638853#3,264904#-0,56567#0,5482165#3,290711#-0,3296984#0,7020479#3,462777#-0,6479831#0,5809692#3,480572#-0,4432288#0,4720062#3,503672#-0,4360887#0,4210953#3,507125#-0,3493206#0,3607493#3,517319#-0,4994935#0,3338726#3,506586#-0,3124749#-0,1834008#3,506562#-0,4876339#-0,176939#3,259855#-0,4314245#-0,5170809#3,580049#-0,4780539#-0,5382805#3,185671#-0,4322451#-0,5644679#3,501371#-0,4788745#-0,5856675#3,106993#0  
frame15 #-0,4979825#0,9534349#3,349863#-0,4841986#0,7493272#3,478368# -0,530827#0,8661032#3,11313#-0,4386854#0,7060472#3,193207#-0,4650028#0,8602465#3,109241#-0,5248892#0,6961474#3,171017#-0,2710971#0,8105137#3,281879#-0,5829448#0,4857029#3,318014#-0,327289#0,7161952#3,460036#-0,646866#0,5923053#3,484778#-0,4469774#0,5158597#3,504332#-0,4392844#0,4691365#3,507967#-0,3601794#0,4100047#3,516792#-0,4939038#0,3715799#3,506887#-0,3112791#-0,1714076#3,506573#-0,4867682#-0,1659311#3,268437#-0,4313261#-0,516553#3,579131#-0,4774475#-0,5409768#3,186332#-0,4338275#-0,5645055#3,499777#-0,479949#-0,5889292#3,106978#0  
frame16 #-0,4982709#0,9535082#3,351137#-0,4865268#0,7480425#3,480406# -0,5411615#0,9021573#3,114996#-0,4358723#0,702361#3,195491#-0,4751314#0,8962823#3,111094#-0,5223458#0,6924302#3,173232#-0,279026#0,8646836#3,288383#-0,5793017#0,4795992#3,32029#-0,322932#0,7344497#3,465971#-0,6447525#0,590243#3,484988#-0,4491278#0,5152726#3,505301#-0,4415489#0,4686273#3,509329#-0,3635504#0,4078457#3,517257#-0,4957549#0,3720165#3,509962#-0,3106497#-0,1748308#3,506599#-0,4868965#-0,1659507#3,268407#-0,4320491#-0,5164528#3,581022#-0,4787015#-0,5424974#3,185896#-0,4328804#-0,5646552#3,500763#-0,4795328#-0,5906999#3,105638#0  
frame17 #-0,5038126#1,011354#3,331601#-0,4965725#0,8056232#3,438747# -0,5407455#0,9595088#3,11126#-0,4306155#0,6767663#3,243983#-0,4745602#0,95362#3,10735#-0,5172922#0,6668122#3,221672#-0,2792076#0,9089347#3,27451#-0,5746552#0,4666205#3,389469#-0,2994843#0,7881089#3,446035#-0,6416055#0,6450722#3,438195#-0,4496824#0,5498571#3,495574#-0,4404362#0,4965485#3,505743#-0,352825#0,4382905#3,526115#-0,4979447#0,3931775#3,510121#-0,3114363#-0,1533684#3,506506#-0,4864846#-0,1558632#3,274059#-0,4265792#-0,5237026#3,589195#-0,4789034#-0,541977#3,185553#-0,4176773#-0,5753325#3,510605#-0,4700015#-0,5936069#3,106963#0  
frame18 #-0,4825395#1,007617#3,359499#-0,4752993#0,801887#3,466933# -0,5318187#0,9786292#3,136455#-0,4948739#0,6626456#3,347781#-0,465523#0,9727306#3,132538#-0,5816953#0,6526749#3,325432#-0,2881887#0,8947679#3,319349#-0,6530706#0,4589145#3,496974#-0,3063611#0,7629461#3,490328#-0,6203324#0,641336#3,466381#-0,4466521#0,5479611#3,500844#-0,4388931#0,4957021#3,5092#-0,350271#0,4368403#3,532485#-0,5001841#0,395687#3,509953#-0,3100049#-0,153198#3,506266#-0,48644#-0,1517755#3,274402#-0,4281157#-0,5218619#3,586047#-0,4785381#-0,5393718#3,18592#-0,4172596#-0,5711184#3,505532#-0,4676819#-0,5886283#3,105405#0  
frame19 #-0,4973938#0,9306629#3,434595#-0,4901537#0,7249324#3,541823# -0,5639231#1,020934#3,175418#-0,5639167#0,1515934#3,304645#-0,4751788#1,001234#3,178038#-0,5758041#0,2136724#3,339572#-0,2883007#0,9046764#3,347717#-0,6114664#0,3999094#3,456208#-0,3140668#0,73169#3,537595#-0,579785#0,660704#3,49121#-0,4474461#0,4960284#3,539384#-0,4382217#0,4506474#3,537271#-0,3576698#0,4033988#3,544125#-0,4978376#0,389859#3,514512#-0,307717#-0,1772286#3,506015#-0,4863615#-0,1590562#3,26698#-0,4268531#-0,5357629#3,595403#-0,4781574#-0,5397442#3,185976#-0,4116227#-0,5808172#3,512522#-0,462927#-0,5847985#3,103095#0  
frame20 #-0,503001#0,9250901#3,419304#-0,4957609#0,7193596#3,526469# -0,53256#1,024222#3,195392#-0,5741796#0,1570867#3,335484#-0,4628448#1,014355#3,181941#-0,5838649#0,2158061#3,362098#-0,2888523#0,9221985#3,346218#-0,6129206#0,3919642#3,453819#-0,3140198#0,7615427#3,519692#-0,5853923#0,6551312#3,475857#-0,4501846#0,5173523#3,5373#-0,4408639#0,4837984#3,538926#-0,3410224#0,4517516#3,557204#-0,5016475#0,3934674#3,519856#-0,3085001#-0,1411572#3,508667#-0,4864374#-0,1508222#3,268271#-0,4243521#-0,5398514#3,603848#-0,4794243#-0,5415547#3,185035#-0,4095443#-0,5860535#3,521292#-0,4646164#-0,5877569#3,10248#0  
frame21 #-0,500259#0,9261677#3,415711#-0,493019#0,7204372#3,52282# -0,5304786#1,020977#3,24814#-0,4642311#0,1884829#3,413749#-0,4708677#1,005735#3,21973#-0,5524827#0,1783479#3,391032#-0,2922354#0,8894275#3,388165#-0,5958553#0,3973342#3,449593#-0,2967819#0,6850895#3,579348#-0,5765728#0,6610332#3,478654#-0,4517097#0,5198109#3,537428#-0,4420965#0,4848325#3,539875#-0,3454214#0,4476295#3,559898#-0,5133146#0,4065477#3,527022#-0,3075802#-0,1421936#3,508064#-0,4859053#-0,1340839#3,274533#-0,423068#-0,5434568#3,607473#-0,4792088#-0,5403017#3,185193#-0,408124#-0,6225958#3,594678#-0,44786#-0,5854151#3,10654#0  
frame22 #-0,5111058#0,9249356#3,422492#-0,5038657#0,7192051#3,529375# -0,6081707#1,035307#3,235387#-0,4289353#0,1638111#3,443964#-0,4840646#0,9898201#3,247839#-0,5174545#0,1536454#3,421178#-0,2777825#0,8921088#3,395583#-0,6149545#0,3980038#3,469433#-0,3382075#0,7439634#3,575204#-0,5871484#0,6621258#3,493193#-0,4629073#0,5485281#3,550287#-0,4527909#0,5169919#3,554085#-0,3513029#0,4637648#3,567675#-0,5171472#0,4492179#3,545274#-0,3069797#-0,1332365#3,509751#-0,48678#-0,09903988#3,290448#-0,4303179#-0,5255794#3,582549#-0,4792518#-0,5406304#3,184889#-0,4269446#-0,5932289#3,628865#-0,4503493#-0,5869452#3,105273#0  
frame23 #-0,4960198#0,9242276#3,435459#-0,4887797#0,7184972#3,542103# -0,5542041#1,037791#3,222937#-0,5631527#0,08111429#3,310166#-0,489452#1,018563#3,213993#-0,5753771#0,1607431#3,348165#-0,296326#0,9143819#3,378542#-0,6120505#0,3996295#3,474213#-0,311973#0,7440339#3,585796#-0,5670347#0,6627321#3,510408#-0,4558504#0,5410436#3,550944#-0,4463078#0,5057324#3,553075#-0,3571497#0,453487#3,557322#-0,50493#0,4343971#3,547764#-0,3050593#-0,1508003#3,509479#-0,4830922#-0,1181884#3,284056#-0,4341328#-0,5397371#3,599514#-0,4793047#-0,538949#3,18303#-0,3754914#-0,5894815#3,6808#-0,4535203#-0,584873#3,101215#0  
frame24 #-0,5022647#0,9194499#3,449245#-0,4950247#0,7137194#3,555744# -0,549602#1,040596#3,217397#-0,5638657#0,0830381#3,294154#-0,4845564#1,021987#3,208327#-0,5762568#0,1606961#3,33693#-0,2967632#0,9141097#3,379246#-0,6134301#0,3936703#3,477359#-0,2964399#0,7419972#3,569045#-0,5739548#0,6583914#3,523279#-0,4561665#0,5441501#3,553572#-0,447042#0,5113922#3,553288#-0,3607593#0,4578257#3,5511#-0,5012842#0,4404606#3,547541#-0,3053172#-0,1451701#3,510121#-0,4813837#-0,1121399#3,286947#-0,4299166#-0,5146075#3,567737#-0,4787084#-0,5365117#3,181228#-0,4159522#-0,5599567#3,483707#-0,464744#-0,581861#3,097198#0  
frame25 #-0,4966406#0,9190141#3,450844#-0,4894004#0,7132836#3,557322# -0,5606166#1,038892#3,218129#-0,5530246#0,1431731#3,332635#-0,5043216#1,012808#3,225837#-0,5810006#0,2006274#3,388864#-0,2971089#0,914263#3,380607#-0,6126239#0,392456#3,477618#-0,3056673#0,7354047#3,570949#-0,5688314#0,6580473#3,524706#-0,4503889#0,5359913#3,558134#-0,4412724#0,5005345#3,556806#-0,3648406#0,4514502#3,555451#-0,4892029#0,4322678#3,55044#-0,3043625#-0,148383#3,511497#-0,4780914#-0,1160332#3,285914#-0,43116#-0,5161722#3,569649#-0,4795926#-0,5398516#3,177376#-0,4161436#-0,5611113#3,486809#-0,4645762#-0,5847908#3,094535#0  
frame26 #-0,4977507#0,9190266#3,447737#-0,4905106#0,7132962#3,554288# -0,5295224#1,036821#3,24599#-0,5565284#0,144559#3,335254#-0,4684737#1,015456#3,226642#-0,5876409#0,2055018#3,395758#-0,2638148#0,9525846#3,405182#-0,6139029#0,391164#3,478686#-0,2988213#0,7789512#3,541685#-0,5700172#0,6580924#3,521609#-0,4498103#0,5360767#3,558634#-0,4409684#0,5004764#3,556979#-0,3661186#0,44967#3,555276#-0,4800771#0,4292415#3,558371#-0,3033694#-0,1509374#3,511589#-0,4764803#-0,116802#3,2865#-0,4290864#-0,5094227#3,563891#-0,4787522#-0,5410945#3,176613#-0,422846#-0,5549339#3,481098#-0,4725118#-0,5866058#3,09382#0  
frame27 #-0,4916025#0,9212272#3,448793#-0,4843624#0,7154968#3,555312# -0,5675767#1,052096#3,247236#-0,5602263#0,1437344#3,331637#-0,494619#1,022616#3,204474#-0,5885822#0,2042452#3,394426#-0,3014781#0,9194054#3,377586#-0,6129814#0,3907649#3,477076#-0,2890894#0,7818427#3,547226#-0,5727453#0,6594121#3,51041#-0,4468372#0,539425#3,560994#-0,4382457#0,5043256#3,559053#-0,3635553#0,4497895#3,556186#-0,4802715#0,4296883#3,559113#-0,3030069#-0,1489077#3,513577#-0,4743376#-0,1142353#3,287889#-0,4295548#-0,509985#3,564922#-0,478095#-0,5416051#3,175202#-0,4187567#-0,5548015#3,483214#-0,4672969#-0,5864215#3,093494#0  
frame28 #-0,5023435#0,9234282#3,465158#-0,4951036#0,7176979#3,571625# -0,5605161#1,016393#3,198427#-0,562463#0,1456755#3,326104#-0,4932426#1,023167#3,198929#-0,5899057#0,2053013#3,389824#-0,2998942#0,9266366#3,369703#-0,614287#0,3893121#3,479305#-0,2924852#0,7851846#3,536227#-0,5932273#0,660126#3,518575#-0,4539531#0,5624134#3,573694#-0,4457943#0,5348236#3,570205#-0,3611869#0,4696084#3,574749#-0,4870313#0,4508943#3,55075#-0,3049035#-0,1267533#3,517559#-0,4730985#-0,09902081#3,297294#-0,4319967#-0,5103139#3,568741#-0,47804#-0,5439779#3,173039#-0,427852#-0,5546269#3,487188#-0,4738954#-0,5882908#3,091486#0  
frame29 #-0,5084958#0,9279051#3,46752#-0,5012557#0,7221746#3,57397# -0,5641691#1,029233#3,208099#-0,5682708#0,1473645#3,315345#-0,4968907#1,027246#3,201766#-0,5890666#0,2056777#3,382673#-0,2876709#0,9460826#3,35021#-0,613131#0,3938063#3,476027#-0,2985316#0,8084196#3,519831#-0,6017286#0,6646315#3,518691#-0,4552674#0,5623142#3,574487#-0,4473346#0,5337578#3,569539#-0,362303#0,4671594#3,573953#-0,4897658#0,4503316#3,549301#-0,3050202#-0,1270949#3,517536#-0,473508#-0,09817737#3,297901#-0,4299679#-0,5059947#3,565131#-0,4779#-0,5434033#3,172658#-0,4328439#-0,5729253#3,607071#-0,4787691#-0,5875137#3,091845#0  
frame30 #-0,5096467#0,9293954#3,469387#-0,5024065#0,723665#3,575725# -0,5810921#1,031309#3,229543#-0,563274#0,1287584#3,291065#-0,4924425#1,025775#3,204575#-0,5878531#0,2047483#3,377029#-0,2918029#0,9280362#3,373005#-0,5978613#0,4322754#3,477234#-0,2986873#0,7824467#3,535826#-0,5412308#0,6987095#3,507119#-0,4570148#0,5539054#3,576094#-0,4476089#0,5179975#3,569057#-0,3694642#0,460788#3,566515#-0,4898059#0,4491056#3,555075#-0,3052935#-0,1323259#3,516822#-0,4743802#-0,095976#3,298054#-0,4410994#-0,549163#3,612408#-0,4783875#-0,5431937#3,174002#-0,4140762#-0,6225789#3,604351#-0,4695191#-0,5867561#3,092859#0  
frame31 #-0,5089709#0,9298772#3,470595#-0,5017307#0,7241467#3,57682# -0,6022866#1,037601#3,245537#-0,5651408#0,1207265#3,30071#-0,506129#1,021009#3,227203#-0,5830454#0,1820396#3,368032#-0,2902122#0,9283811#3,37493#-0,6162782#0,3535901#3,478501#-0,2986187#0,7824127#3,536034#-0,6249415#0,5687122#3,510096#-0,4549439#0,5598319#3,580584#-0,4452849#0,5279723#3,574274#-0,3563506#0,4697649#3,569252#-0,489655#0,4406103#3,565892#-0,3051435#-0,1237776#3,518363#-0,4753099#-0,09933293#3,299398#-0,4341503#-0,5266474#3,590322#-0,4777742#-0,5385073#3,17859#-0,4299654#-0,5709652#3,508701#-0,4735893#-0,5828251#3,096968#0  
frame32 #-0,5091921#0,9304128#3,47022#-0,501952#0,7246824#3,576406# -0,5413935#1,058002#3,238013#-0,5658824#0,1194791#3,300492#-0,4820343#1,040796#3,208112#-0,5859923#0,1817307#3,366434#-0,2914944#0,9272927#3,374944#-0,6163272#0,3523971#3,478073#-0,2983874#0,782384#3,53634#-0,6384193#0,5762554#3,540666#-0,4556147#0,5667045#3,579315#-0,4471713#0,5370087#3,571369#-0,3544536#0,4742289#3,567331#-0,4915674#0,4407246#3,563133#-0,3055992#-0,1181588#3,51857#-0,4760569#-0,09917009#3,300088#-0,434791#-0,5220973#3,586416#-0,4788932#-0,5456041#3,176989#-0,4259415#-0,5919144#3,622853#-0,4819075#-0,5903845#3,095268#0  
frame33 #-0,5057529#0,928437#3,458887#-0,4985127#0,7227066#3,564989# -0,5236637#1,03992#3,256318#-0,564071#0,119767#3,298408#-0,4637694#1,024199#3,226207#-0,5833278#0,1822737#3,364744#-0,2848263#0,9026943#3,400279#-0,6155367#0,3518075#3,47742#-0,3324314#0,7446678#3,592508#-0,6378832#0,5618399#3,522922#-0,457278#0,5667378#3,577699#-0,4468488#0,5370424#3,571006#-0,3550601#0,4756256#3,568564#-0,4911296#0,4402792#3,563117#-0,3062688#-0,1158739#3,519341#-0,4769978#-0,09872025#3,300082#-0,4305343#-0,5232296#3,586089#-0,4788951#-0,5451176#3,176219#-0,4133984#-0,5673473#3,505339#-0,4617592#-0,5892354#3,09547#0  
frame34 #-0,5054566#0,9286242#3,46326#-0,4982164#0,7228938#3,569358# -0,5434062#1,031014#3,256221#-0,5746926#0,1148405#3,338213#-0,4829695#1,01723#3,226328#-0,5938736#0,1768937#3,404928#-0,2911725#0,9111231#3,395572#-0,6203787#0,3631392#3,482929#-0,3161652#0,7456886#3,579025#-0,6387283#0,5602719#3,529681#-0,4561604#0,5662226#3,578135#-0,4462742#0,5362694#3,571077#-0,3533958#0,4741668#3,566987#-0,4909824#0,4377132#3,563223#-0,3063037#-0,1159025#3,519622#-0,4785596#-0,09914845#3,299473#-0,4317992#-0,5225282#3,583954#-0,4778746#-0,5431356#3,177323#-0,4242547#-0,5914814#3,623204#-0,4669046#-0,5875467#3,095475#0  
frame35 #-0,5053766#0,9311453#3,468812#-0,4981364#0,7254148#3,574803# -0,5504856#1,032498#3,255286#-0,563233#0,12869#3,290407#-0,4900658#1,018347#3,225335#-0,5777137#0,1904149#3,358753#-0,2907858#0,9175047#3,386994#-0,619128#0,3540483#3,484749#-0,3052538#0,7748174#3,548468#-0,6393703#0,5617356#3,535419#-0,4547552#0,5655464#3,579351#-0,4458547#0,5348451#3,571395#-0,3514928#0,4715645#3,564847#-0,4925199#0,4309098#3,563435#-0,3069494#-0,1242204#3,519285#-0,4800171#-0,1093528#3,294234#-0,4328926#-0,5217385#3,581372#-0,477513#-0,5424817#3,17761#-0,4250221#-0,5895486#3,623168#-0,4764922#-0,5875249#3,094918#0  
frame36 #-0,5157007#1,083048#3,321#-0,4788399#0,9466839#3,470532# -0,554337#1,039992#3,234493#-0,57374#0,1872668#3,311427#-0,493986#1,025536#3,204473#-0,5862788#0,2530527#3,376343#-0,281481#0,9786339#3,319144#-0,6173973#0,5143194#3,448089#-0,301907#0,8456911#3,490448#-0,6214734#0,7809885#3,431788#-0,4547113#0,627607#3,537743#-0,4472134#0,5562249#3,549572#-0,3694952#0,4887687#3,554025#-0,507462#0,4840311#3,559793#-0,3109232#-0,1055605#3,519603#-0,4834835#-0,06472531#3,312047#-0,4332784#-0,521747#3,581402#-0,4776656#-0,5428202#3,177091#-0,4300461#-0,5906886#3,5403#-0,4588713#-0,5938001#3,099767#0  
