frame1 #-0,8409405#0,9146178#3,329951#-0,8273825#0,7215085#3,348891# -0,8085934#0,4872014#2,838295#-0,8290102#0,5751898#2,819048#-0,7813559#0,4152002#2,905648#-0,8574548#0,403658#3,12118#-0,7386718#0,4197429#3,090875#-0,9928548#0,3693447#3,329287#-0,6810235#0,5891862#3,265831#-0,9937925#0,5403311#3,423733#-0,8052654#0,3737738#3,381489#-0,800842#0,3042268#3,391278#-0,7256402#0,2393001#3,369322#-0,8663864#0,2173153#3,42379#-0,711073#-0,2414559#3,102668#-0,9163762#-0,2542289#3,396896#-0,7113928#-0,5663611#3,001248#-0,6791253#-0,5887465#3,513995#-0,7529114#-0,6248888#2,916325#-0,6871182#-0,6007475#3,386952#1  
frame14 #-0,8924381#0,884128#3,393881#-0,8446704#0,7214923#3,401622# -0,9816881#0,1008254#2,937411#-1,002588#0,2796311#3,176962#-0,8889717#0,1991875#2,994101#-0,9355323#0,266993#3,208277#-0,7885919#0,3738466#3,113436#-0,9402382#0,3888124#3,413869#-0,7511713#0,5681069#3,252261#-0,9457284#0,5481004#3,493989#-0,7077095#0,3106424#3,396077#-0,6807053#0,2275936#3,400261#-0,6165705#0,1735507#3,364158#-0,7083502#0,1707132#3,442098#-0,7850512#-0,2602934#3,084067#-0,7432663#-0,3404467#3,479259#-0,6483101#-0,5936983#2,958204#-0,6735133#-0,5882907#3,520491#-0,677561#-0,652176#2,891752#-0,6639022#-0,5980316#3,395106#1  
frame15 #-0,9063456#0,8991169#3,421166#-0,8578153#0,7383819#3,441499# -0,9037105#0,06540946#3,123215#-0,9201757#0,1999356#3,207269#-0,8770974#0,1323113#3,137729#-0,9284515#0,2506216#3,265059#-0,8376754#0,3591955#3,17905#-0,953279#0,4026796#3,452112#-0,8165702#0,5797513#3,274501#-0,9588733#0,56499#3,533866#-0,7509815#0,2934257#3,33466#-0,7343781#0,201205#3,316713#-0,6902105#0,1512481#3,343802#-0,7664241#0,1428511#3,260497#-0,7817894#-0,2726212#3,095919#-0,7145619#-0,3916437#3,475333#-0,6142068#-0,6007652#2,894853#-0,6537629#-0,5897956#3,522371#-0,67164#-0,6574216#2,840147#-0,6362001#-0,5982075#3,399293#1  
frame16 #-0,9033344#0,9088863#3,496217#-0,8541746#0,7367476#3,446583# -0,9197196#0,07456052#3,171929#-0,9113277#0,1297342#3,312298#-0,8932348#0,1411393#3,186373#-0,9017879#0,2001842#3,243556#-0,8497721#0,3685316#3,221631#-0,912879#0,4189968#3,335006#-0,820492#0,5890139#3,316078#-0,9552326#0,5633557#3,538949#-0,7547178#0,3016856#3,34167#-0,7381935#0,215776#3,3254#-0,6912347#0,1582258#3,360676#-0,7650322#0,1482604#3,258745#-0,755304#-0,2895377#3,098893#-0,6941712#-0,4057519#3,501604#-0,5960565#-0,6024519#2,853122#-0,6373485#-0,6014444#3,529455#-0,6498045#-0,6610388#2,808197#-0,6149853#-0,6149439#3,408696#1  
frame17 #-0,9046835#0,9074455#3,48776#-0,8594464#0,7345315#3,468185# -0,9345814#0,1025041#3,208547#-0,9287984#0,07555929#3,329763#-0,9082167#0,1687812#3,222925#-0,9193019#0,14569#3,261332#-0,8649558#0,3770606#3,252011#-0,9296664#0,3514817#3,244334#-0,8122312#0,593232#3,351593#-0,912543#0,5427827#3,299425#-0,7654423#0,2880694#3,391415#-0,7307587#0,2199735#3,328952#-0,6845461#0,1592093#3,368673#-0,7386045#0,1668974#3,254113#-0,7432983#-0,2837801#3,09953#-0,6695676#-0,4659961#3,57037#-0,5784311#-0,5919412#2,837185#-0,6228514#-0,6014128#3,541903#-0,6390913#-0,6540807#2,800551#-0,6217188#-0,6075627#3,419451#1  
frame18 #-0,8781475#0,9060413#3,479249#-0,8484927#0,7323772#3,478706# -0,6731191#0,1905584#3,544102#-0,9379812#0,07316812#3,341419#-0,6468667#0,2565531#3,558419#-0,9285252#0,143#3,273279#-0,6900037#0,470303#3,485209#-0,9388897#0,3487917#3,25619#-0,8115808#0,5939423#3,353428#-0,8951347#0,5496433#3,320344#-0,7513962#0,292613#3,402796#-0,7216036#0,2246655#3,336807#-0,6809508#0,1581541#3,378322#-0,7284744#0,1720287#3,257148#-0,7320766#-0,2825022#3,093733#-0,6889517#-0,3027146#3,542477#-0,5786638#-0,5878476#2,826397#-0,5835729#-0,5875594#3,458762#-0,6368886#-0,6551594#2,793618#-0,592051#-0,5966611#3,337629#1  
frame19 #-0,8922006#0,8722117#3,492627#-0,8422512#0,699255#3,473023# -0,5959089#0,1266195#3,537124#-0,9816679#0,1110854#3,40766#-0,5697619#0,1923492#3,551383#-0,9722498#0,1806369#3,339794#-0,531158#0,3815351#3,574006#-0,9621257#0,3536451#3,33755#-0,6379825#0,5612862#3,493667#-0,9038131#0,5410012#3,346122#-0,7662388#0,2925609#3,400464#-0,7270879#0,2308266#3,341244#-0,6622782#0,1542553#3,376133#-0,7830119#0,1773945#3,272948#-0,7230933#-0,2830286#3,074255#-0,682525#-0,3137119#3,508672#-0,5838707#-0,5735941#2,785367#-0,5988536#-0,5712006#3,627285#-0,6306349#-0,6497779#2,756668#-0,6026831#-0,5801174#3,50653#1  
frame20 #-0,8622715#0,8329359#3,493052#-0,8037863#0,6603363#3,45506# -0,5620075#0,1065476#3,356762#-0,8711719#0,08398888#3,311786#-0,5359281#0,1721077#3,370985#-0,8617781#0,1533608#3,244096#-0,5065193#0,3700008#3,510527#-0,9755443#0,3076297#3,386208#-0,6315123#0,5567998#3,46854#-0,9314561#0,4990277#3,365059#-0,754829#0,2925634#3,405249#-0,7262394#0,2307329#3,341827#-0,6403257#0,1513121#3,366255#-0,7826464#0,1686612#3,278196#-0,7217398#-0,2786361#3,061093#-0,6872807#-0,3228738#3,529335#-0,5911093#-0,564187#2,765609#-0,5953522#-0,5878478#3,624311#-0,6389645#-0,6495667#2,728764#-0,5927024#-0,5934429#3,503544#1  
frame21 #-0,857139#0,8375171#3,420263#-0,8188736#0,6625271#3,418142# -0,5603861#0,08875804#3,302113#-0,8693947#0,08734871#3,315902#-0,5343767#0,1541419#3,316297#-0,8600262#0,1565343#3,248393#-0,4998567#0,3771392#3,404177#-0,9737923#0,3108032#3,39053#-0,6776544#0,531955#3,401165#-0,9291559#0,486586#3,355434#-0,7458467#0,2781655#3,387815#-0,7235093#0,2165745#3,327805#-0,6436892#0,1480207#3,34359#-0,7773689#0,1580772#3,277759#-0,7191257#-0,2775195#3,046856#-0,6940665#-0,3174547#3,570613#-0,6112254#-0,5517141#2,732661#-0,5900114#-0,5993583#3,592607#-0,6407441#-0,6464164#2,693454#-0,5904348#-0,6006081#3,472029#1  
frame22 #-0,83297#0,8361214#3,420085#-0,809675#0,6537176#3,394842# -0,5550531#0,08021491#3,298833#-0,8666024#0,1068757#3,302371#-0,529156#0,1453169#3,312956#-0,8572743#0,175763#3,235154#-0,4994744#0,3173313#3,344766#-0,9710405#0,3300317#3,377313#-0,6126688#0,5071896#3,383529#-0,9039342#0,4964903#3,307738#-0,740407#0,2653916#3,36197#-0,7116594#0,203543#3,299909#-0,6228232#0,1342805#3,316343#-0,7673376#0,1340775#3,249941#-0,7180529#-0,2872443#3,023672#-0,6954802#-0,3896382#3,57711#-0,6022909#-0,565695#2,720232#-0,653385#-0,6033038#3,614209#-0,6377481#-0,6493156#2,688315#-0,6457743#-0,6082666#3,494673#1  
frame23 #-0,878326#0,8759319#3,284317#-0,8235984#0,7032714#3,287952# -0,5954235#0,1789718#3,303432#-0,8885167#0,1520538#3,185738#-0,5865834#0,2324044#3,350078#-0,8791881#0,2209449#3,118517#-0,5303825#0,388406#3,423644#-0,9929543#0,3752138#3,260819#-0,6322942#0,5655565#3,376234#-0,8770561#0,5196962#3,170681#-0,7538128#0,3011254#3,26965#-0,7046202#0,2373348#3,223662#-0,6279333#0,1547578#3,26942#-0,7410223#0,1666547#3,163038#-0,7231264#-0,2847042#2,995698#-0,7055595#-0,297697#3,503516#-0,5727161#-0,5892486#2,745251#-0,6635473#-0,5917964#3,527506#-0,6484834#-0,66366#2,724792#-0,6473906#-0,6008939#3,40913#1  
frame24 #-0,8378706#0,8947747#3,216618#-0,8055838#0,7169155#3,223625# -0,6752234#0,1981011#3,343597#-0,5413643#0,2451362#3,376752#-0,6663831#0,2515352#3,390244#-0,5320354#0,3140292#3,309529#-0,6223641#0,4218476#3,419832#-0,6799793#0,4924167#3,264932#-0,6660565#0,5904983#3,283111#-0,7670851#0,5806985#3,08751#-0,7395941#0,2773521#3,207165#-0,6753306#0,2054883#3,180035#-0,6412181#0,1725064#3,190767#-0,6971288#0,1865518#3,163523#-0,7267869#-0,2758251#2,958509#-0,7027343#-0,2846203#3,492934#-0,5743005#-0,5958612#2,75122#-0,6277567#-0,5751757#3,476409#-0,4873022#-0,636845#2,711895#-0,6150441#-0,5868291#3,358178#1  
frame25 #-0,7300689#0,838982#3,061162#-0,7168602#0,6325605#3,101618# -0,7727632#0,6971326#2,631495#-0,840771#0,1435281#3,002381#-0,7242424#0,5986315#2,711025#-0,8706445#0,1919735#3,050954#-0,7694404#0,4531136#2,910824#-0,960265#0,3373094#3,210297#-0,5909269#0,517957#3,077358#-0,90153#0,5136446#3,126694#-0,7156043#0,3062826#3,150273#-0,722983#0,241138#3,11531#-0,6473827#0,1724691#3,113251#-0,8007719#0,1698964#3,117394#-0,6580828#-0,2604586#2,837889#-0,7422446#-0,257651#3,496939#-0,6193236#-0,6022117#2,770293#-0,6680171#-0,4961571#3,630978#-0,6534071#-0,6629034#2,715416#-0,6656922#-0,5181779#3,513909#1  
frame26 #-0,6997236#0,8395818#3,039013#-0,7155192#0,6304955#3,100959# -0,6984241#0,7070402#2,58975#-0,8328008#0,1426469#2,994227#-0,6288629#0,6627244#2,625292#-0,8652673#0,191453#3,043674#-0,5050266#0,5869871#2,833736#-0,9626666#0,3378712#3,205553#-0,5905334#0,5181269#3,077121#-0,8978207#0,5150857#3,122319#-0,7162628#0,306381#3,14592#-0,7225806#0,2414089#3,114907#-0,645839#0,1731595#3,115084#-0,8006137#0,170871#3,115707#-0,6585033#-0,2628417#2,836314#-0,7223605#-0,2720098#3,471544#-0,6193159#-0,6016011#2,768489#-0,6725985#-0,4902557#3,638163#-0,6511558#-0,6620623#2,709737#-0,6697057#-0,5126189#3,521405#1  
frame27 #-0,7049947#0,8229613#3,02596#-0,7246464#0,621273#3,084548# -0,4816282#0,718368#2,61394#-0,8306529#0,1450908#2,98973#-0,4481741#0,6762266#2,661338#-0,8648143#0,1944004#3,038815#-0,4194588#0,5720965#2,894267#-0,9672986#0,3423291#3,199567#-0,5768241#0,507746#3,096582#-0,8901031#0,5139468#3,112907#-0,7129225#0,3059982#3,140304#-0,7108511#0,2400723#3,114015#-0,6254932#0,1707456#3,126659#-0,7791927#0,168332#3,107447#-0,6609071#-0,2652472#2,83419#-0,7274003#-0,2570105#3,485429#-0,6195189#-0,6010612#2,767804#-0,7031348#-0,5096548#3,608212#-0,651076#-0,6622616#2,708522#-0,6962256#-0,5302439#3,491477#1  
frame28 #-0,7046379#0,8226947#3,025511#-0,7192545#0,6255565#3,0854# -0,4991997#0,7397333#2,569048#-0,8092026#0,1354275#2,99048#-0,468166#0,6855117#2,636397#-0,8492013#0,186814#3,040986#-0,4425206#0,5765379#2,870274#-0,9691976#0,3409735#3,205951#-0,5745254#0,5077084#3,094054#-0,903512#0,5174017#3,120807#-0,7050765#0,3119842#3,138551#-0,7041903#0,2468615#3,116385#-0,6201097#0,1744642#3,127446#-0,7781374#0,1698259#3,109941#-0,6618932#-0,2652176#2,834371#-0,7206489#-0,2747195#3,462943#-0,6205746#-0,6003816#2,764754#-0,705734#-0,5006834#3,622976#-0,651106#-0,6624498#2,707958#-0,6980932#-0,5218205#3,506524#1  
frame29 #-0,6827765#0,8479225#3,029699#-0,6800793#0,6639028#3,068233# -0,5003631#0,7385748#2,564668#-0,896914#0,1191554#3,149492#-0,4630907#0,67796#2,646785#-0,8875889#0,1880204#3,082296#-0,4172246#0,5669087#2,878213#-0,966689#0,3394084#3,219659#-0,5736881#0,5080363#3,088993#-0,9095544#0,5218815#3,126516#-0,696171#0,324438#3,134146#-0,699975#0,2552153#3,116906#-0,6179557#0,1782525#3,127366#-0,779847#0,1795003#3,115688#-0,6642461#-0,2654668#2,834403#-0,7217033#-0,2694752#3,462319#-0,6223075#-0,6004618#2,761964#-0,706687#-0,4942023#3,621923#-0,6536419#-0,6648729#2,709657#-0,7033769#-0,5195216#3,50599#1  
frame30 #-0,6975297#0,8519111#3,032933#-0,6867898#0,6643405#3,070268# -0,5137571#0,7330904#2,522666#-0,8957114#0,1940641#2,947666#-0,4890622#0,6776105#2,594557#-0,9074732#0,2350062#3,020245#-0,4534205#0,5591035#2,828012#-0,9427586#0,3578324#3,251377#-0,5855227#0,508104#3,063323#-0,8958462#0,5474116#3,153222#-0,6933449#0,3239994#3,130584#-0,7007896#0,2545749#3,120776#-0,6250497#0,1796591#3,127041#-0,7768592#0,1845617#3,133703#-0,6729537#-0,2601606#2,844189#-0,7227412#-0,2851555#3,464934#-0,6225771#-0,5989065#2,761669#-0,7005541#-0,4909447#3,642928#-0,6606565#-0,6655625#2,712773#-0,6975964#-0,51513#3,526728#1  
frame31 #-0,7308878#0,8056701#3,028134#-0,7121592#0,6041692#3,084954# -0,5355871#0,6623029#2,626361#-0,8699083#0,4302662#2,877988#-0,5082481#0,6003848#2,682981#-0,8834195#0,4015224#2,931528#-0,4180807#0,476633#2,867066#-0,9239529#0,315291#3,105452#-0,5813808#0,5069903#3,058989#-0,8743898#0,4935175#3,104201#-0,7064748#0,2975249#3,14059#-0,7086766#0,2331187#3,133974#-0,6353148#0,1579091#3,139762#-0,7810259#0,1736863#3,141403#-0,6734133#-0,2548112#2,85476#-0,7190269#-0,2879911#3,48364#-0,6238037#-0,5956869#2,761021#-0,6965339#-0,4894471#3,664665#-0,6604773#-0,6642248#2,714868#-0,6932333#-0,5128417#3,548687#1  
frame32 #-0,727001#0,8035628#3,033581#-0,7138854#0,6033905#3,089286# -0,5385112#0,5132781#2,778196#-0,8343087#0,4808748#2,833486#-0,5222342#0,4667333#2,827678#-0,8758057#0,4503571#2,880673#-0,4048474#0,3639007#3,008019#-0,9842305#0,3270331#2,986078#-0,5803745#0,5069551#3,067567#-0,8726778#0,4861845#3,094775#-0,7149826#0,2874472#3,143632#-0,7174526#0,2210825#3,138704#-0,6470783#0,1493225#3,149636#-0,7899566#0,1579953#3,139816#-0,6703855#-0,2532467#2,855891#-0,7178774#-0,2966817#3,485828#-0,6250197#-0,5918176#2,762523#-0,6959054#-0,4918772#3,672241#-0,6605873#-0,6640341#2,714572#-0,6931712#-0,514854#3,556486#1  
frame33 #-0,7201136#0,8058714#3,03918#-0,716279#0,6026454#3,090134# -0,5011465#0,3290205#2,886714#-0,7688329#0,5129022#2,687609#-0,5195032#0,3328542#2,953901#-0,8266414#0,4793595#2,707581#-0,4616188#0,2994966#3,157082#-0,9742255#0,3770534#2,893647#-0,571509#0,5078412#3,168432#-0,8668004#0,4509068#3,052845#-0,7225968#0,2859563#3,140708#-0,7180023#0,2201276#3,138218#-0,6482084#0,1471979#3,154371#-0,7902827#0,152924#3,131229#-0,6645849#-0,2512868#2,857866#-0,7171645#-0,2984736#3,485891#-0,6248201#-0,5919899#2,762301#-0,6900631#-0,4664254#3,693286#-0,65948#-0,6629076#2,713441#-0,6857603#-0,4885968#3,577551#1  
frame34 #-0,7119026#0,8022009#3,037659#-0,7197267#0,6035774#3,087391# -0,4741047#0,221379#3,037589#-0,7370491#0,5081667#2,5352#-0,5239944#0,2126779#3,085382#-0,7965847#0,4959441#2,569186#-0,5626474#0,3532781#3,304483#-0,9269346#0,4356687#2,776027#-0,5847252#0,5191562#3,184638#-0,8665937#0,470753#3,045598#-0,7235413#0,286797#3,138344#-0,718207#0,2214559#3,137782#-0,651579#0,1532526#3,168517#-0,7859672#0,1556733#3,121141#-0,6615083#-0,2561972#2,854258#-0,7177173#-0,2918045#3,479165#-0,6250898#-0,5936098#2,760366#-0,6878461#-0,5432456#3,727805#-0,6569011#-0,663337#2,710581#-0,6842975#-0,5586697#3,611111#1  
frame35 #-0,7083881#0,8001066#3,038051#-0,720354#0,6032935#3,087697# -0,4909978#0,1864264#3,085357#-0,7442798#0,5063509#2,462877#-0,5279402#0,1918137#3,144027#-0,7768393#0,499955#2,517588#-0,5768633#0,3454323#3,319999#-0,8839862#0,4675266#2,76109#-0,5883464#0,5245564#3,189967#-0,8598043#0,4819938#3,041434#-0,7236769#0,2868109#3,13706#-0,7184141#0,2217616#3,137869#-0,6543574#0,1544901#3,172653#-0,78443#0,156312#3,119116#-0,6614475#-0,2600292#2,852063#-0,718663#-0,2903458#3,476475#-0,6250281#-0,5986244#2,756224#-0,6875701#-0,5444942#3,72848#-0,6567106#-0,6646179#2,709303#-0,6814209#-0,5584121#3,611828#1  
frame36 #-0,706453#0,7989777#3,039701#-0,7216948#0,6028979#3,089893# -0,5158222#0,1909964#3,111744#-0,771228#0,4868172#2,380682#-0,5481291#0,1878095#3,17299#-0,7908282#0,4777296#2,503963#-0,5870019#0,3467008#3,335574#-0,8606482#0,456982#2,764518#-0,5930643#0,5279382#3,196809#-0,8436785#0,4756383#3,036997#-0,7264786#0,2834491#3,137195#-0,7218811#0,2181295#3,140294#-0,6649605#0,1515559#3,178813#-0,783135#0,1558183#3,117368#-0,6603534#-0,261534#2,850926#-0,7235433#-0,2878147#3,475055#-0,6244431#-0,5980107#2,756316#-0,6959435#-0,5655524#3,746372#-0,654183#-0,6637701#2,707476#-0,689911#-0,5767673#3,629721#1  
