frame1 #-0,4418558#0,8806587#2,924538#-0,4471417#0,6922231#2,974847# -0,2025256#0,2700066#3,050997#-0,55712#0,8300574#2,351492#-0,2055982#0,2926329#3,067617#-0,599493#0,8011482#2,39448#-0,2755931#0,4340867#3,240096#-0,6812856#0,6540165#2,652655#-0,3086461#0,6422611#3,09002#-0,5638659#0,5791349#2,891694#-0,4261743#0,3822313#2,995122#-0,4219808#0,320233#3,002101#-0,3598534#0,264906#3,041912#-0,4747023#0,2364992#2,968008#-0,3513209#-0,1819549#3,217244#-0,4479484#-0,2368085#2,769909#-0,4181742#-0,4860772#3,433391#-0,4783842#-0,5905576#2,759119#-0,3698761#-0,5633451#3,509971#-0,4490864#-0,6616037#2,714318#1  
frame12 #-0,4622615#0,8741097#2,962135#-0,4443724#0,6864931#3,009604# -0,2811486#0,6112213#2,865793#-0,6627617#0,7460994#2,66846#-0,2535655#0,477426#2,841698#-0,7157295#0,6679363#2,717572#-0,143528#0,4387876#3,016664#-0,7879074#0,5275506#2,855857#-0,2921971#0,5725737#3,034096#-0,6181077#0,5799474#2,972117#-0,4333993#0,3673337#3,032632#-0,4313294#0,3034485#3,040578#-0,3590702#0,2296224#3,065399#-0,5020812#0,2238109#3,027847#-0,354724#-0,1864444#3,241005#-0,4606077#-0,2382955#2,812965#-0,4266952#-0,4853022#3,450387#-0,4807528#-0,5891629#2,767248#-0,408873#-0,5334625#3,368985#-0,4460401#-0,6607232#2,709738#1  
frame13 #-0,4714634#0,8757938#2,958065#-0,4468938#0,684655#3,007857# -0,3228025#0,6011719#2,768067#-0,6824665#0,7058508#2,717276#-0,2705206#0,5248114#2,797961#-0,707687#0,6463177#2,747883#-0,1415558#0,4520749#2,940873#-0,7896801#0,4681204#2,902202#-0,2958241#0,567773#3,021639#-0,6334689#0,5679727#2,994242#-0,4360989#0,3642898#3,032286#-0,4340724#0,3001102#3,04044#-0,3598008#0,226207#3,061347#-0,5070858#0,219062#3,031343#-0,3548893#-0,1859908#3,240822#-0,4622582#-0,236607#2,81291#-0,426921#-0,4803765#3,442108#-0,483726#-0,585876#2,76941#-0,4181679#-0,5293103#3,359164#-0,4461629#-0,6606164#2,709885#1  
frame14 #-0,4780602#0,8793963#2,958943#-0,4537376#0,6850238#3,001308# -0,337272#0,6311015#2,782377#-0,6875745#0,6360201#2,738741#-0,258373#0,5930574#2,799811#-0,7097107#0,5764415#2,783177#-0,1330643#0,4503183#2,889528#-0,7941674#0,3903038#2,966633#-0,3023753#0,5608397#3,012242#-0,6420209#0,5587404#3,004556#-0,4395806#0,361628#3,030842#-0,4372499#0,2969022#3,039547#-0,3610111#0,2220428#3,055963#-0,5111096#0,2165459#3,034416#-0,3571886#-0,2053377#3,254197#-0,4641561#-0,2401086#2,812353#-0,427143#-0,4790941#3,44126#-0,4838206#-0,5858924#2,769436#-0,4234341#-0,528869#3,357971#-0,4466777#-0,6611927#2,709813#1  
frame15 #-0,4821706#0,8751793#2,95679#-0,4560224#0,6835076#2,998163# -0,3269472#0,6326429#2,702182#-0,702036#0,5780389#2,777147#-0,2736841#0,5997039#2,746981#-0,7159258#0,5270476#2,820935#-0,1440364#0,4683413#2,828506#-0,757309#0,3651276#3,012317#-0,3149773#0,5566834#3,004727#-0,6437656#0,5536097#3,013187#-0,4433227#0,3548401#3,028466#-0,4411838#0,2886066#3,037518#-0,3645229#0,2168458#3,049502#-0,5134337#0,2115481#3,036493#-0,3569975#-0,2065626#3,255629#-0,4658021#-0,2414743#2,811703#-0,4267745#-0,4791691#3,440886#-0,4837068#-0,5897464#2,767417#-0,4272649#-0,5307449#3,355005#-0,447183#-0,6618826#2,71008#1  
frame16 #-0,4874007#0,8784603#2,956507#-0,4568024#0,6830682#2,997315# -0,3669215#0,6404358#2,625232#-0,7004217#0,4952102#2,786469#-0,2751577#0,5889158#2,685687#-0,7074593#0,4523248#2,843174#-0,1456363#0,4737257#2,791718#-0,7022616#0,3770513#3,053978#-0,325489#0,5547967#2,995254#-0,6355402#0,5541354#3,023418#-0,4466208#0,3513511#3,026621#-0,4449552#0,2844722#3,035518#-0,3723937#0,2148682#3,04026#-0,5148621#0,2109589#3,037381#-0,3572128#-0,2063036#3,255689#-0,4677323#-0,2403349#2,810427#-0,4270536#-0,4785973#3,44036#-0,4843561#-0,5882798#2,767792#-0,4333903#-0,5302221#3,354764#-0,4472055#-0,6615677#2,710444#1  
frame17 #-0,4897665#0,8798405#2,954759#-0,4557374#0,6855282#2,996264# -0,406134#0,6423696#2,540707#-0,6941273#0,4441918#2,752709#-0,3589117#0,6305189#2,572992#-0,7011487#0,4014047#2,809284#-0,2287581#0,5328481#2,718883#-0,672738#0,3620447#3,061219#-0,3304384#0,5509716#2,990141#-0,6186237#0,5725708#3,036499#-0,4484336#0,3510594#3,025146#-0,4477395#0,2836463#3,033595#-0,381217#0,2153561#3,032267#-0,5165638#0,2136812#3,037939#-0,3570932#-0,2035385#3,25434#-0,469088#-0,2395653#2,809406#-0,4280699#-0,4777419#3,438544#-0,484836#-0,5870234#2,76781#-0,4409812#-0,5293973#3,353709#-0,4474283#-0,6613266#2,71067#1  
frame18 #-0,4903951#0,8797237#2,953987#-0,4547457#0,6879621#2,992786# -0,4278553#0,6357713#2,485489#-0,7094998#0,3186214#2,839116#-0,3581832#0,6237969#2,552494#-0,6721495#0,3302439#2,897623#-0,2129638#0,5545828#2,718002#-0,6488281#0,3689163#3,103664#-0,3381526#0,5483457#2,980354#-0,6182237#0,573117#3,038682#-0,4505707#0,3508566#3,023204#-0,4504537#0,2830963#3,031801#-0,3864805#0,2156226#3,026768#-0,5184048#0,2159395#3,039512#-0,3584468#-0,2034723#3,254145#-0,473191#-0,2294311#2,811333#-0,428523#-0,4785767#3,439351#-0,4852285#-0,5867228#2,767804#-0,4455289#-0,530261#3,355484#-0,4474211#-0,66128#2,710787#1  
frame19 #-0,4961211#0,8770269#2,950506#-0,4557407#0,6899295#2,987814# -0,4448974#0,6404378#2,425252#-0,7174624#0,2689945#2,849173#-0,3525057#0,6100435#2,522664#-0,6795961#0,2807776#2,908488#-0,2495202#0,5718662#2,701312#-0,6471134#0,3674916#3,100909#-0,3460087#0,5478379#2,973207#-0,6168604#0,572516#3,03822#-0,4530248#0,349919#3,020297#-0,4529772#0,2817594#3,029349#-0,3906318#0,2159766#3,023282#-0,5187433#0,2169193#3,03941#-0,3586044#-0,2052637#3,256089#-0,4734033#-0,2307661#2,809034#-0,4285394#-0,4787509#3,440539#-0,4858014#-0,5872068#2,767048#-0,4482248#-0,5306309#3,357337#-0,4474438#-0,6609604#2,711097#1  
frame20 #-0,4960503#0,8752965#2,950389#-0,4576371#0,691035#2,986592# -0,4517471#0,628095#2,367388#-0,6450472#0,1257035#2,970249#-0,337948#0,6157909#2,525034#-0,6436483#0,1860381#2,997929#-0,2592441#0,5861466#2,721614#-0,6394514#0,3670419#3,093341#-0,3532948#0,5417182#2,960614#-0,6091946#0,5725825#3,033633#-0,4544774#0,346693#3,017878#-0,4542391#0,2770519#3,026547#-0,3931264#0,2139933#3,019109#-0,5180262#0,216503#3,039315#-0,3591595#-0,203872#3,253516#-0,4735133#-0,2369314#2,80673#-0,4285851#-0,4782799#3,439799#-0,4849305#-0,588514#2,765792#-0,4526187#-0,5312349#3,355631#-0,4481387#-0,6618661#2,710032#1  
frame21 #-0,500632#0,8762356#2,951725#-0,4695655#0,6758127#2,986597# -0,4517864#0,6249886#2,356161#-0,6458742#0,1117834#2,961483#-0,3458657#0,6166324#2,508211#-0,6448295#0,1713674#2,990714#-0,2880739#0,5981992#2,710238#-0,6416951#0,3501196#3,09077#-0,3549572#0,5426939#2,958161#-0,6104398#0,5566007#3,03252#-0,4561666#0,3440574#3,01623#-0,4549048#0,2758316#3,025201#-0,3935114#0,2143753#3,016908#-0,5175221#0,2154983#3,03891#-0,3595555#-0,2039328#3,25249#-0,4737349#-0,2373286#2,806316#-0,4291128#-0,476353#3,436347#-0,4861433#-0,5825517#2,767869#-0,4532132#-0,52949#3,352433#-0,4485092#-0,6610574#2,71034#1  
frame22 #-0,502251#0,8798389#2,950234#-0,4727813#0,6688408#2,981643# -0,4512103#0,6205283#2,3308#-0,64837#0,1200919#2,968606#-0,3502043#0,6192272#2,509817#-0,6454822#0,1806048#2,995574#-0,2959707#0,5998937#2,712597#-0,6368191#0,3621433#3,088832#-0,3566158#0,5385305#2,952677#-0,6052821#0,5683684#3,031072#-0,4578629#0,3420159#3,01412#-0,4558684#0,274989#3,023729#-0,3954144#0,2131265#3,014145#-0,5171241#0,2159606#3,038769#-0,3595477#-0,2039962#3,252468#-0,4740188#-0,2400392#2,806113#-0,4277345#-0,4780691#3,440799#-0,485946#-0,5838864#2,767865#-0,4541985#-0,5315777#3,357946#-0,4485751#-0,6613182#2,710016#1  
frame23 #-0,5026038#0,8791022#2,949727#-0,473601#0,6791008#2,979104# -0,4512679#0,6163819#2,320542#-0,6531937#0,1168103#2,992362#-0,371733#0,6208954#2,471211#-0,6489838#0,1796995#3,012665#-0,3019253#0,6012328#2,718102#-0,6363539#0,368367#3,085925#-0,3569385#0,537765#2,952167#-0,6046974#0,5744865#3,02836#-0,4590153#0,3419668#3,012373#-0,4570765#0,2743056#3,021675#-0,3967635#0,2131136#3,011641#-0,5172208#0,2158917#3,037976#-0,358818#-0,2034173#3,252279#-0,4746843#-0,2388794#2,805734#-0,428205#-0,4758088#3,438162#-0,4870807#-0,5831813#2,769343#-0,4542456#-0,5292565#3,35515#-0,4483747#-0,6603562#2,709595#1  
frame24 #-0,509666#0,872607#2,948267#-0,4750552#0,6818407#2,977741# -0,4525807#0,6139539#2,316038#-0,650669#0,172886#3,015749#-0,3721326#0,6203981#2,472027#-0,6517199#0,2261745#3,055395#-0,3225386#0,6056901#2,69568#-0,6548726#0,3860398#3,186688#-0,3579375#0,537558#2,948594#-0,6051491#0,5751626#3,028696#-0,4598336#0,341821#3,011446#-0,4577017#0,2738518#3,020821#-0,3974037#0,2130969#3,010562#-0,5171745#0,2157272#3,037817#-0,3586854#-0,2029569#3,251156#-0,4750818#-0,2389534#2,805205#-0,4258866#-0,4766191#3,439811#-0,4873312#-0,5854359#2,76661#-0,4536912#-0,5309731#3,355956#-0,4485087#-0,6613008#2,708582#1  
frame25 #-0,5110086#0,8687243#2,95075#-0,4753682#0,6818587#2,977404# -0,4536345#0,6116318#2,31399#-0,6525173#0,1478216#2,989632#-0,3757628#0,6179413#2,468231#-0,6518784#0,2013074#3,029361#-0,3238136#0,6057091#2,694952#-0,6499617#0,3617646#3,160898#-0,3735933#0,532103#2,933624#-0,6061177#0,5776578#3,028288#-0,4603187#0,341248#3,010946#-0,4580775#0,273147#3,020362#-0,3984159#0,2130963#3,009901#-0,516695#0,21573#3,037701#-0,3583237#-0,2030727#3,251322#-0,4783527#-0,2300895#2,807389#-0,4261838#-0,4788184#3,442426#-0,4895427#-0,5829812#2,768114#-0,4601568#-0,5325187#3,362142#-0,4488264#-0,6605097#2,709085#1  
frame26 #-0,5118383#0,8668556#2,950855#-0,4762198#0,6804185#2,978492# -0,453439#0,6107358#2,313054#-0,6495689#0,1842314#3,009134#-0,3985734#0,6086847#2,421422#-0,6518425#0,2367984#3,052749#-0,3245816#0,604889#2,694622#-0,6586632#0,3944994#3,195948#-0,3643407#0,5320864#2,940634#-0,6071856#0,5778384#3,02715#-0,4607996#0,3411151#3,010788#-0,4584646#0,2731339#3,020108#-0,3984507#0,2129166#3,009844#-0,5170605#0,2157601#3,037202#-0,3584207#-0,2031097#3,251281#-0,4790145#-0,2328164#2,806929#-0,4255075#-0,4776749#3,440891#-0,4892986#-0,5827507#2,767842#-0,455708#-0,5313444#3,358895#-0,448763#-0,6598794#2,708807#1  
frame27 #-0,5126895#0,8688571#2,950228#-0,4766471#0,6847051#2,974633# -0,4533947#0,6101841#2,312783#-0,6463659#0,1879177#3,009358#-0,4183624#0,6017847#2,429299#-0,6518613#0,2449441#3,057395#-0,3246681#0,6050707#2,696786#-0,6683475#0,416023#3,213861#-0,3554593#0,5396128#2,943328#-0,6089474#0,5770106#3,027305#-0,4607801#0,3428267#3,009665#-0,458266#0,2745137#3,019354#-0,3971237#0,2139791#3,009115#-0,5170594#0,2158843#3,037175#-0,3583821#-0,2036628#3,251312#-0,4793854#-0,2333043#2,806744#-0,4256561#-0,4824023#3,444217#-0,4897966#-0,5812284#2,768368#-0,4536894#-0,5362624#3,361639#-0,4485801#-0,6596849#2,708637#1  
frame28 #-0,5173719#0,8669676#2,952079#-0,4769868#0,6851079#2,974812# -0,4517988#0,6059092#2,310894#-0,6453674#0,1902659#3,008705#-0,3610553#0,6106839#2,516039#-0,651095#0,2452975#3,05603#-0,3092271#0,6070397#2,737104#-0,6682777#0,4103923#3,210359#-0,3564726#0,5380364#2,943867#-0,6129519#0,5770644#3,027904#-0,4606739#0,3428236#3,009599#-0,4579423#0,2744362#3,019209#-0,3959081#0,2135929#3,00878#-0,5164245#0,2155081#3,037116#-0,3582027#-0,2042532#3,25191#-0,480291#-0,237908#2,806476#-0,4261068#-0,4823744#3,443909#-0,4883454#-0,5844067#2,766558#-0,4538042#-0,5360539#3,361492#-0,4487204#-0,6607636#2,708099#1  
frame29 #-0,5163932#0,8665618#2,952339#-0,476935#0,6850954#2,974699# -0,4503956#0,6050784#2,310686#-0,6450626#0,1928926#3,008937#-0,3646249#0,6103593#2,497479#-0,6508919#0,2473353#3,056118#-0,3256501#0,6086231#2,707089#-0,6683799#0,4106635#3,210013#-0,3554162#0,5375538#2,945442#-0,6136777#0,5771955#3,027644#-0,4605112#0,3433132#3,009158#-0,4576804#0,2750989#3,018718#-0,3950266#0,2141049#3,008899#-0,5163723#0,2159868#3,036171#-0,358506#-0,2031737#3,249771#-0,4803258#-0,2379918#2,806693#-0,4278266#-0,47905#3,439903#-0,488513#-0,5821568#2,766279#-0,454753#-0,5326061#3,357371#-0,449106#-0,660149#2,708561#1  
frame30 #-0,5170435#0,8670461#2,9521#-0,4771985#0,6874419#2,974993# -0,4449232#0,6027685#2,310478#-0,6200427#0,1259416#2,97286#-0,3602473#0,6100184#2,516329#-0,6319584#0,1966777#3,028137#-0,3041855#0,6032667#2,74103#-0,6677052#0,4088858#3,206324#-0,3564019#0,5370949#2,947543#-0,6177738#0,5780574#3,029745#-0,4604355#0,3436426#3,009124#-0,4575679#0,2752548#3,018695#-0,3946527#0,214128#3,00884#-0,5162859#0,2159815#3,036224#-0,3589016#-0,2024998#3,249476#-0,4801252#-0,2381789#2,806846#-0,4279494#-0,4785605#3,439927#-0,4882021#-0,5826658#2,765939#-0,4548993#-0,5326895#3,356341#-0,449312#-0,6605548#2,708364#1  
frame31 #-0,5160623#0,8661243#2,953436#-0,4830963#0,6577404#2,984433# -0,4421986#0,6015092#2,312118#-0,6357186#0,1889759#2,992036#-0,3638398#0,6091452#2,498794#-0,6433696#0,2432181#3,041386#-0,32143#0,6062238#2,707695#-0,6663224#0,4059447#3,201778#-0,3547547#0,5360041#2,95052#-0,618009#0,57748#3,02934#-0,4605282#0,3431535#3,009325#-0,4575276#0,2753246#3,01865#-0,3941401#0,2139316#3,008596#-0,5161157#0,2159458#3,036346#-0,3603826#-0,208945#3,254588#-0,4798741#-0,2381462#2,807061#-0,4279314#-0,4786693#3,439905#-0,489423#-0,5829604#2,766581#-0,4535517#-0,5322851#3,355744#-0,4490757#-0,6603648#2,708383#1  
frame32 #-0,5158696#0,8674332#2,953062#-0,475235#0,6924502#2,978712# -0,4375272#0,600776#2,313009#-0,6471724#0,2184397#3,01327#-0,3542303#0,6078656#2,532441#-0,6523027#0,2679904#3,058072#-0,3128114#0,6081924#2,74146#-0,6676937#0,4166423#3,204816#-0,355417#0,5381382#2,953059#-0,6204801#0,5774241#3,030664#-0,4599876#0,3455996#3,008994#-0,4570047#0,2773355#3,018292#-0,3928362#0,2161288#3,009162#-0,5160711#0,2170913#3,035391#-0,360969#-0,2067713#3,251056#-0,4792899#-0,238694#2,807058#-0,4284067#-0,4785064#3,439641#-0,4893857#-0,5829458#2,766567#-0,4533868#-0,5320374#3,355504#-0,4489152#-0,659966#2,708798#1  
frame33 #-0,5157661#0,8656665#2,953875#-0,4755622#0,6915405#2,980073# -0,4348574#0,6006656#2,315558#-0,6299924#0,1774056#2,986375#-0,35709#0,6079465#2,515758#-0,6392442#0,2351466#3,036279#-0,3168063#0,607183#2,725058#-0,6669995#0,4083697#3,198336#-0,3468177#0,5458695#2,95472#-0,6207517#0,5772537#3,030825#-0,4594164#0,3473812#3,00925#-0,4560856#0,2798689#3,018253#-0,390855#0,2176326#3,009705#-0,5157766#0,2180963#3,034716#-0,3609446#-0,2065641#3,251045#-0,4793351#-0,2401989#2,807295#-0,4278973#-0,4770545#3,438838#-0,4875361#-0,5848567#2,76512#-0,4513834#-0,5303832#3,354414#-0,4492878#-0,6606904#2,708338#1  
frame34 #-0,5152045#0,8652471#2,95331#-0,4748623#0,6914848#2,980463# -0,4340964#0,6007975#2,316302#-0,6472802#0,216761#3,014801#-0,3569713#0,6080631#2,515492#-0,6527615#0,2657129#3,06021#-0,3171819#0,6071698#2,724845#-0,6692054#0,4125684#3,208786#-0,3231966#0,565993#2,94716#-0,6192911#0,5771743#3,031189#-0,456784#0,3530228#3,009549#-0,4530623#0,2868827#3,018356#-0,3867308#0,2210303#3,009639#-0,5143233#0,2225432#3,034952#-0,3599262#-0,2099465#3,252832#-0,4789803#-0,2415392#2,807469#-0,4280786#-0,477984#3,439652#-0,4868496#-0,5857853#2,764884#-0,4515601#-0,5313635#3,35531#-0,4493535#-0,6608173#2,70808#1  
frame35 #-0,5141069#0,8660972#2,954073#-0,4798611#0,6716677#2,987058# -0,4276478#0,6057883#2,325041#-0,638546#0,2241319#3,009641#-0,3543291#0,6110551#2,515966#-0,6463776#0,2712414#3,057145#-0,3107719#0,6088721#2,73546#-0,6698722#0,4125698#3,211997#-0,3307165#0,5589243#2,953284#-0,6186732#0,5766554#3,031373#-0,4568408#0,3525241#3,009906#-0,4530201#0,2868433#3,01842#-0,3865595#0,2210954#3,009679#-0,5139593#0,2226401#3,035008#-0,3584659#-0,2095678#3,2524#-0,4788905#-0,2407606#2,808095#-0,4285953#-0,4788594#3,440652#-0,4876399#-0,5846555#2,765487#-0,451174#-0,5318823#3,355927#-0,4490949#-0,6603012#2,707733#1  
frame36 #-0,5133966#0,8636073#2,955722#-0,4826061#0,667304#2,990358# -0,4245609#0,6077898#2,333708#-0,6382377#0,2229666#3,006443#-0,3533146#0,6124943#2,519172#-0,6465691#0,2710969#3,056448#-0,30812#0,6100677#2,74301#-0,6715634#0,4154879#3,218788#-0,3412225#0,5512366#2,960178#-0,6181325#0,5769469#3,033969#-0,4567592#0,3513455#3,010786#-0,4526687#0,2863862#3,018794#-0,3862137#0,2210643#3,009778#-0,5124417#0,2226761#3,035266#-0,3582449#-0,209225#3,252281#-0,4785676#-0,2398133#2,808389#-0,4278194#-0,4761011#3,435957#-0,488089#-0,5829653#2,768087#-0,4499525#-0,5284541#3,351898#-0,4489793#-0,6597531#2,707982#1  
