frame1 #-1,045877#0,8941019#3,345429#-0,967606#0,6743364#3,305118# -0,6664735#0,01974951#3,279169#-0,8027055#0,12909#3,191364#-0,6962355#0,1185391#3,351497#-0,8046687#0,1938731#3,113879#-0,6878542#0,3570886#3,383036#-0,9770289#0,3595012#3,139276#-0,7913976#0,56392#3,351405#-1,053002#0,5160956#3,200183#-0,8823085#0,287154#3,271591#-0,8363371#0,2323825#3,211386#-0,7592586#0,173281#3,240127#-0,874522#0,1520103#3,149678#-0,863852#-0,286919#2,937544#-0,8273716#-0,2587971#3,011672#-0,7667453#-0,6204567#2,73886#-0,7741264#-0,6058601#2,749184#-0,7916359#-0,6698006#2,685205#-0,7899891#-0,6541542#2,687351#1  
frame12 #-0,9153123#0,9141868#2,930985#-0,8592756#0,7309718#3,00278# -0,6235232#0,7137656#2,380029#-0,9903247#0,08555391#2,996234#-0,6177341#0,6847746#2,428952#-1,006264#0,1374895#3,040458#-0,6392091#0,6012242#2,663022#-1,060199#0,2980076#3,199697#-0,7597812#0,501489#2,948212#-1,066242#0,5520908#3,120871#-0,8539877#0,384892#3,04538#-0,8653713#0,3152764#3,033818#-0,7969868#0,2345048#3,024195#-0,9411365#0,2536128#3,053211#-0,8221706#-0,2512159#2,778044#-0,7879225#-0,1807028#2,863637#-0,778479#-0,6174683#2,701091#-0,7875797#-0,6251308#2,703341#-0,8271332#-0,6778339#2,655921#-0,8326271#-0,6883459#2,617238#1  
frame13 #-0,894954#0,8500013#2,972939#-0,8853465#0,6609862#3,040715# -0,622055#0,678421#2,380006#-0,981992#0,02658851#2,943021#-0,6176276#0,6379527#2,427313#-0,9976965#0,07776019#2,986595#-0,6361501#0,565977#2,669656#-1,051159#0,2368708#3,144463#-0,7832778#0,4927632#2,946575#-1,049987#0,5070754#3,074733#-0,8618631#0,3540827#3,058099#-0,8682699#0,2951831#3,041482#-0,8007034#0,2290769#3,026765#-0,9341895#0,2419821#3,054859#-0,8226875#-0,2518868#2,780212#-0,7868798#-0,1834932#2,866818#-0,778542#-0,6180438#2,700722#-0,7864888#-0,6287805#2,705965#-0,8270689#-0,6777281#2,65416#-0,8303135#-0,6886003#2,617658#1  
frame14 #-0,9160971#0,8430492#2,978565#-0,8873683#0,6568958#3,037462# -0,6409578#0,6169667#2,432843#-0,9327232#0,05116345#2,955591#-0,6205799#0,5788748#2,468639#-0,9481813#0,1015323#2,998482#-0,6030619#0,5012806#2,693303#-1,121918#0,2998886#3,072609#-0,7851244#0,5191784#2,954661#-1,050075#0,5063034#3,072368#-0,8655825#0,3508873#3,056838#-0,8714616#0,2907196#3,04184#-0,8061483#0,2259113#3,026355#-0,9345672#0,2311648#3,057111#-0,8231791#-0,2513655#2,782071#-0,7828234#-0,2036719#2,872276#-0,7788148#-0,6180364#2,700567#-0,7822145#-0,651032#2,710655#-0,8284069#-0,6778202#2,656246#-0,8326707#-0,6895248#2,61442#1  
frame15 #-0,9176739#0,843568#2,978584#-0,8864838#0,6607196#3,033055# -0,6586436#0,5558475#2,48469#-0,9338794#0,05068481#2,955238#-0,6417309#0,5345195#2,51018#-0,9493721#0,1011664#2,998224#-0,5760522#0,4639928#2,720074#-1,119803#0,3003679#3,070693#-0,7811996#0,5128158#2,954223#-1,060388#0,5100863#3,076735#-0,8710353#0,349802#3,05582#-0,8787506#0,2875092#3,043962#-0,8166932#0,2181554#3,029753#-0,9443868#0,2239861#3,06099#-0,8239539#-0,2512076#2,782863#-0,7891784#-0,2080478#2,875906#-0,7789576#-0,6179898#2,700785#-0,7885168#-0,6552363#2,713979#-0,8309677#-0,6785247#2,657803#-0,8244958#-0,6824309#2,627528#1  
frame16 #-0,9194235#0,8278877#2,98653#-0,906865#0,6275674#3,026233# -0,6607059#0,4952222#2,557443#-0,8700297#0,3093717#2,874489#-0,6404378#0,4592257#2,614066#-0,8854249#0,3595353#2,917204#-0,5507811#0,414398#2,819609#-1,125892#0,2964004#3,086188#-0,7837954#0,4661884#2,974463#-1,07321#0,504046#3,078793#-0,89259#0,3161338#3,058354#-0,8963951#0,2536797#3,049599#-0,8304331#0,176241#3,042169#-0,9599642#0,1914426#3,062176#-0,8241679#-0,2513715#2,782614#-0,843847#-0,212244#2,912506#-0,7791169#-0,6178296#2,700711#-0,8433782#-0,6593691#2,750297#-0,8310353#-0,678498#2,657483#-0,8166966#-0,6774309#2,63883#1  
frame17 #-0,9185616#0,8228002#2,985863#-0,9061741#0,6229178#3,026267# -0,685587#0,3159645#2,734646#-1,084476#0,5155466#2,828754#-0,6659475#0,3021928#2,798029#-1,113189#0,4607123#2,856351#-0,5840676#0,3421579#3,032278#-1,216779#0,321876#2,996656#-0,7315823#0,5046817#3,018492#-1,063898#0,4850426#3,030335#-0,8962508#0,3155044#3,054991#-0,8945123#0,2539235#3,045801#-0,8259629#0,1767543#3,041861#-0,9584348#0,1848066#3,041275#-0,8242508#-0,2510709#2,782322#-0,842561#-0,2229483#2,910319#-0,7794099#-0,6179011#2,700588#-0,8420923#-0,6700734#2,748216#-0,8312916#-0,6784691#2,65716#-0,8268089#-0,6767229#2,633079#1  
frame18 #-0,9129158#0,8221574#2,983226#-0,9050453#0,6216384#3,026422# -0,6686725#0,2687137#2,805858#-1,070753#0,5028489#2,783805#-0,6748258#0,2612101#2,849192#-1,105065#0,4776853#2,82245#-0,6102832#0,3429191#3,091471#-1,222402#0,3403081#2,948629#-0,7307431#0,5024068#3,023926#-1,06247#0,4853685#3,02688#-0,8947012#0,3148581#3,050442#-0,8923516#0,2536339#3,041758#-0,8217181#0,1765821#3,040463#-0,9580324#0,1835443#3,035126#-0,8242807#-0,2510648#2,781999#-0,8309119#-0,225328#2,892056#-0,7796879#-0,61784#2,700336#-0,8304431#-0,6724532#2,730083#-0,831656#-0,6785223#2,656309#-0,8137977#-0,6715231#2,642508#1  
frame19 #-0,9033389#0,8198152#2,979546#-0,8987822#0,6146045#3,025061# -0,6799726#0,2126267#2,966584#-1,020223#0,5538843#2,545088#-0,6892533#0,2013095#3,031942#-1,0671#0,539199#2,585983#-0,70876#0,3468336#3,207747#-1,192984#0,4618756#2,806009#-0,7385517#0,5131946#3,05605#-1,061293#0,495875#2,998854#-0,8906619#0,3142698#3,043826#-0,8864514#0,2542869#3,038997#-0,8128365#0,1790839#3,053218#-0,9523024#0,182537#3,026738#-0,826205#-0,2511384#2,773524#-0,8327323#-0,2275487#2,885837#-0,7803668#-0,6180406#2,699947#-0,8322636#-0,6746738#2,724202#-0,8328006#-0,6791677#2,654155#-0,8133916#-0,6737414#2,637496#1  
frame20 #-0,9009364#0,8188006#2,980587#-0,8970946#0,6146874#3,02763# -0,679462#0,2116239#2,968337#-1,012141#0,5601206#2,492994#-0,688547#0,2005451#3,032317#-1,045411#0,544035#2,543829#-0,712444#0,346552#3,209374#-1,162769#0,4726263#2,792203#-0,742194#0,521458#3,074223#-1,059753#0,4969161#2,996242#-0,8899352#0,3147459#3,043074#-0,8854529#0,2548896#3,038902#-0,811951#0,1802081#3,054694#-0,9507823#0,1830073#3,02374#-0,8262498#-0,2509704#2,773181#-0,8194766#-0,2356774#2,868588#-0,7803774#-0,6179947#2,69983#-0,8190079#-0,6828026#2,70707#-0,8329967#-0,6791143#2,653786#-0,8119528#-0,6719108#2,62507#1  
frame21 #-0,8986833#0,8188757#2,985544#-0,8983038#0,6135538#3,028316# -0,6808191#0,2112247#2,96531#-1,014586#0,5574376#2,440617#-0,6900098#0,2000172#3,030034#-1,062249#0,5385341#2,546544#-0,7137246#0,3474472#3,209611#-1,139626#0,4802249#2,742782#-0,7433025#0,5224723#3,07436#-1,056081#0,4981232#2,988886#-0,8891405#0,3147689#3,04212#-0,883953#0,255196#3,038402#-0,8106203#0,1805826#3,055532#-0,9462491#0,1844714#3,019135#-0,8262464#-0,2508109#2,772885#-0,8267538#-0,2221982#2,878039#-0,7804204#-0,6179997#2,699737#-0,8262851#-0,6693233#2,716621#-0,8332734#-0,6791152#2,65381#-0,8356261#-0,6893193#2,609552#1  
frame22 #-0,8966347#0,8123295#2,982299#-0,8990481#0,610921#3,029507# -0,6816962#0,2145943#2,966666#-1,018974#0,5484058#2,393181#-0,6908951#0,203377#3,031447#-1,065796#0,5343402#2,528499#-0,7129641#0,3452275#3,208111#-1,086449#0,5077079#2,745201#-0,7461048#0,522298#3,074646#-1,052299#0,5000911#2,979847#-0,888677#0,3131942#3,041325#-0,8832413#0,2537497#3,037806#-0,8107353#0,1799629#3,055528#-0,9448619#0,1833455#3,017122#-0,8261834#-0,250787#2,772203#-0,8198541#-0,22722#2,864192#-0,7804245#-0,6180594#2,699862#-0,7512059#-0,6444606#2,7949#-0,8315753#-0,6793357#2,649606#-0,7920825#-0,6673612#2,692566#1  
frame23 #-0,8963709#0,8118446#2,981464#-0,9003643#0,6073763#3,029302# -0,6831936#0,215052#2,965968#-1,011888#0,5468237#2,380553#-0,6923973#0,2038286#3,030784#-1,056968#0,5260406#2,529609#-0,7087464#0,3453802#3,21048#-1,083238#0,5044414#2,745535#-0,7483162#0,5214339#3,075322#-1,051456#0,5003306#2,97791#-0,8888651#0,3107887#3,039647#-0,8833541#0,2515442#3,036067#-0,811843#0,1786034#3,054837#-0,9443434#0,1814404#3,013544#-0,8260382#-0,250941#2,771204#-0,8567646#-0,2360651#2,895624#-0,7806142#-0,6181446#2,699695#-0,7935906#-0,6495414#2,837006#-0,8304427#-0,6792055#2,647497#-0,8067423#-0,6665997#2,726493#1  
frame24 #-0,896409#0,8040051#2,973768#-0,9132471#0,6022902#3,023501# -0,6731099#0,203098#2,998601#-1,00862#0,5450888#2,371347#-0,6824166#0,1917492#3,064142#-1,039284#0,5158582#2,509741#-0,7050788#0,347598#3,208362#-1,079131#0,5018398#2,744331#-0,7520301#0,5187561#3,073929#-1,051708#0,4960418#2,972957#-0,8919441#0,305682#3,034333#-0,8853083#0,2463698#3,030899#-0,8140478#0,1747212#3,051387#-0,944476#0,177381#3,007462#-0,8288616#-0,252522#2,763946#-0,8577281#-0,236292#2,894596#-0,7808349#-0,6176392#2,699065#-0,7945126#-0,6497584#2,836013#-0,8306451#-0,6791636#2,647109#-0,8111549#-0,6661132#2,725843#1  
frame25 #-0,9040495#0,7618415#2,929036#-0,9190987#0,5944006#3,015943# -0,7139359#0,1988645#2,907834#-1,009192#0,5423973#2,364297#-0,7233461#0,1873894#2,974104#-1,040615#0,5145388#2,507903#-0,7050328#0,3479726#3,206741#-1,077465#0,5005865#2,743216#-0,763347#0,5148407#3,062873#-1,053371#0,4928902#2,971168#-0,8962833#0,2987997#3,026062#-0,8892745#0,2399866#3,022911#-0,8183513#0,1702254#3,043161#-0,9476994#0,1723526#3,000755#-0,8337912#-0,2526704#2,757023#-0,8152799#-0,2415207#2,83466#-0,7822713#-0,6175499#2,698081#-0,7518785#-0,6549426#2,775972#-0,8296955#-0,6791754#2,6503#-0,7997496#-0,6721002#2,675478#1  
frame26 #-0,9080461#0,7713172#2,92717#-0,9234177#0,5934054#3,011009# -0,7065725#0,2133347#2,932028#-1,009265#0,5389153#2,354097#-0,7161013#0,2017148#2,999135#-1,041346#0,514228#2,50758#-0,7046342#0,3516652#3,20522#-1,078221#0,5000486#2,740352#-0,765979#0,5114765#3,055839#-1,053669#0,4929045#2,96756#-0,9005137#0,2960506#3,020904#-0,8935483#0,2368711#3,017811#-0,8232116#0,1676154#3,036542#-0,9516916#0,1704262#2,997092#-0,8356011#-0,2536021#2,754108#-0,8142304#-0,2408301#2,833065#-0,7842181#-0,6173748#2,697044#-0,750829#-0,654252#2,774443#-0,8305715#-0,6788697#2,64789#-0,7984952#-0,6703522#2,672681#1  
frame27 #-0,9106684#0,7688718#2,922617#-0,9248887#0,5890179#3,003613# -0,6757782#0,1975192#2,921787#-1,010713#0,5367953#2,35286#-0,7161192#0,1813276#2,975885#-1,041465#0,5140644#2,507151#-0,7041725#0,3510362#3,198822#-1,080111#0,4970901#2,740664#-0,7666628#0,5117763#3,055708#-1,054876#0,4914838#2,967049#-0,9007204#0,2949767#3,018032#-0,8937984#0,236086#3,016267#-0,8233277#0,1673273#3,035208#-0,9519891#0,1694601#2,99624#-0,8376277#-0,2559088#2,7514#-0,8128468#-0,2405449#2,831025#-0,7847037#-0,6171957#2,697014#-0,7494454#-0,6539668#2,772461#-0,8305963#-0,6785953#2,647337#-0,7988822#-0,670228#2,670654#1  
frame28 #-0,9280299#0,7337953#2,895435#-0,932762#0,5771099#2,994164# -0,6600245#0,2344267#2,996592#-1,014891#0,5295507#2,350918#-0,7058302#0,2168266#3,045354#-1,050873#0,5111917#2,522487#-0,6949432#0,3696992#3,189577#-1,079472#0,4899811#2,733962#-0,7774565#0,5119462#3,041954#-1,059928#0,4750644#2,960852#-0,9075758#0,2848983#3,012106#-0,9008998#0,2264075#3,012484#-0,8327166#0,1592996#3,031538#-0,9569889#0,1618142#2,994721#-0,8404661#-0,2568977#2,748566#-0,885107#-0,2394179#2,887838#-0,7873828#-0,6172379#2,694062#-0,8217055#-0,6528398#2,829361#-0,8303292#-0,6785408#2,648434#-0,8168827#-0,6656281#2,716032#1  
frame29 #-0,9329174#0,7350974#2,893833#-0,9380857#0,5770589#2,990339# -0,6681342#0,2314896#2,985774#-1,015415#0,528404#2,349205#-0,7140262#0,2138563#3,034628#-1,040479#0,5000178#2,467305#-0,6955389#0,3636404#3,181467#-1,073593#0,488674#2,700361#-0,7798368#0,5120562#3,039882#-1,060917#0,4741158#2,959478#-0,9110747#0,2833834#3,010229#-0,904293#0,22464#3,01155#-0,8351246#0,158029#3,030548#-0,9610721#0,1601644#2,994989#-0,8419288#-0,2580863#2,747328#-0,8267216#-0,2350176#2,844757#-0,7881898#-0,6170474#2,693186#-0,7633202#-0,6484394#2,786328#-0,8295128#-0,6783683#2,647103#-0,7996203#-0,6672801#2,67889#1  
frame30 #-0,9356492#0,7318401#2,893975#-0,9404401#0,5748273#2,990017# -0,6629126#0,2181761#2,970528#-1,016922#0,5243065#2,347328#-0,7087398#0,2005678#3,019313#-1,023247#0,507557#2,400381#-0,6984736#0,3593208#3,177259#-1,07716#0,4895691#2,680577#-0,782137#0,5118741#3,037532#-1,062408#0,4711449#2,95899#-0,914398#0,2801563#3,008824#-0,907923#0,2212379#3,010547#-0,8400997#0,1546452#3,029139#-0,9637564#0,1572344#2,994339#-0,8437299#-0,2582808#2,745372#-0,9014446#-0,2439315#2,900439#-0,7899847#-0,6186488#2,692613#-0,8380432#-0,6573533#2,842054#-0,8306744#-0,6791002#2,645459#-0,8234683#-0,6673364#2,728557#1  
