frame1 #-0,8762516#0,9377778#3,504861#-0,8591762#0,737753#3,524486# -0,6376849#0,2580147#3,478036#-1,012503#0,6617343#3,382759#-0,6217582#0,2911299#3,57281#-0,9857188#0,5712703#3,380483#-0,6378171#0,4540324#3,701613#-0,9857623#0,3581801#3,437461#-0,7084585#0,6427793#3,594873#-0,9740219#0,587698#3,454296#-0,8500261#0,3803687#3,533674#-0,8398513#0,3098403#3,522628#-0,7772131#0,2583172#3,539726#-0,8967166#0,2335306#3,501002#-0,5603141#-0,1718314#3,497919#-1,129728#-0,1512295#3,4991#-0,9084486#-0,3797692#3,512278#-1,255756#-0,5321445#3,544364#-0,7983779#-0,4210315#3,522177#-1,210582#-0,5798389#3,465578#0  
frame12 #-0,8668878#0,9186954#3,488664#-0,8574643#0,7317048#3,520805# -0,6586298#0,2469883#3,513279#-1,006581#0,6443232#3,37677#-0,6418551#0,2905223#3,592464#-0,9932098#0,5552191#3,380317#-0,6370679#0,4638071#3,703844#-0,9913836#0,3627387#3,444995#-0,704133#0,6345103#3,592442#-0,974448#0,58754#3,45889#-0,8499539#0,381739#3,530118#-0,8419462#0,312365#3,521886#-0,7781289#0,2526893#3,539784#-0,9003142#0,2442964#3,501595#-0,5612223#-0,1705923#3,498405#-1,151996#-0,2068506#3,503221#-0,4611662#-0,4882386#3,568092#-1,270952#-0,5706106#3,548897#-0,3759317#-0,5693818#3,55317#-1,227712#-0,6189561#3,468689#0  
frame13 #-0,8663284#0,9182818#3,4885#-0,8571674#0,7317387#3,52048# -0,6035681#0,270895#3,536486#-1,016633#0,6640436#3,382646#-0,6198292#0,3149456#3,583815#-1,006639#0,606211#3,349645#-0,6403766#0,4822175#3,701862#-0,9885954#0,3597409#3,442928#-0,7081456#0,6344684#3,583752#-0,9741651#0,5874864#3,459291#-0,8494197#0,3804032#3,530021#-0,8417245#0,310892#3,521799#-0,7784206#0,2505825#3,539044#-0,8999392#0,244399#3,501737#-0,5611637#-0,1718537#3,497287#-1,153449#-0,2106205#3,50276#-0,4372652#-0,4991062#3,568215#-1,270482#-0,5708571#3,550081#-0,3588997#-0,5819069#3,541557#-1,229586#-0,6187083#3,470063#0  
frame14 #-0,8663532#0,9173087#3,488993#-0,8571571#0,7315414#3,520441# -0,6470425#0,234446#3,462034#-1,028887#0,6757207#3,416775#-0,6538275#0,2890882#3,534177#-0,9987031#0,6258141#3,383641#-0,6328655#0,4231262#3,692885#-0,9874589#0,3601811#3,439516#-0,7060974#0,6321253#3,583166#-0,9744658#0,5872381#3,459362#-0,8492432#0,3803806#3,530024#-0,8415943#0,3108802#3,521856#-0,7776361#0,2498661#3,538984#-0,8999627#0,2444662#3,501906#-0,5599409#-0,1742417#3,496861#-1,152837#-0,2134757#3,505707#-0,4451954#-0,5044223#3,570663#-1,27058#-0,5709168#3,549679#-0,369528#-0,5867537#3,541747#-1,230653#-0,6181509#3,470547#0  
frame15 #-0,8646554#0,9168484#3,490213#-0,8572803#0,731692#3,521655# -0,5907809#0,2658711#3,554903#-1,013859#0,6009422#3,420429#-0,6396911#0,3033086#3,580616#-1,005372#0,556114#3,384379#-0,6366138#0,4748663#3,69205#-0,9843243#0,3641283#3,440059#-0,7054929#0,6338083#3,586431#-0,9734649#0,5873148#3,457735#-0,8482732#0,3802321#3,530871#-0,8401574#0,3106778#3,522883#-0,7762316#0,2492337#3,540146#-0,8981038#0,244514#3,502667#-0,5601434#-0,1741882#3,496965#-1,154745#-0,2200856#3,506847#-0,4502033#-0,5014459#3,566686#-1,269542#-0,5714563#3,551195#-0,3715965#-0,5799609#3,54398#-1,229108#-0,6177045#3,474061#0  
frame16 #-0,8639041#0,916104#3,491235#-0,8571859#0,7290091#3,522294# -0,6822702#0,1920106#3,477319#-0,9815298#0,6614667#3,336488#-0,6708007#0,2571636#3,526457#-0,9952108#0,6009653#3,311924#-0,6363921#0,4526224#3,686941#-0,9828644#0,3632506#3,439422#-0,7011677#0,6256544#3,591357#-0,9695916#0,5848471#3,455109#-0,8481376#0,3790927#3,531435#-0,8397692#0,3097411#3,523585#-0,7759837#0,2475589#3,541707#-0,8976693#0,2440187#3,502846#-0,5604222#-0,1733675#3,497013#-1,152436#-0,2116096#3,507673#-0,458884#-0,4914809#3,560872#-1,266677#-0,5712883#3,547194#-0,3789349#-0,570305#3,544518#-1,22439#-0,6174279#3,470929#0  
frame17 #-0,8638456#0,9149568#3,491256#-0,8561506#0,7273538#3,521592# -0,6354727#0,2314913#3,55117#-1,017493#0,6598213#3,378144#-0,6359121#0,2899871#3,580961#-1,001562#0,6008209#3,31144#-0,63723#0,4654742#3,683395#-0,9830617#0,3612546#3,439652#-0,7034003#0,626442#3,589084#-0,9689051#0,5948762#3,456034#-0,848173#0,3788513#3,531487#-0,8400599#0,3095057#3,523864#-0,7766952#0,2475391#3,541732#-0,8981587#0,2444685#3,503957#-0,5609106#-0,1732591#3,496918#-1,153881#-0,2133062#3,506973#-0,458823#-0,4914374#3,560811#-1,266887#-0,5711727#3,547392#-0,378068#-0,5683306#3,541377#-1,225013#-0,6173044#3,471195#0  
frame18 #-0,8636717#0,9133995#3,490223#-0,8567752#0,7281527#3,52038# -0,6357214#0,2266017#3,550122#-1,015692#0,6571191#3,409914#-0,6362128#0,2846273#3,580612#-1,005553#0,5987883#3,341249#-0,6376867#0,4587038#3,685142#-0,9830599#0,3613247#3,439655#-0,7034649#0,627267#3,589157#-0,9701781#0,5924346#3,455425#-0,8480101#0,3799857#3,531138#-0,8398921#0,3108647#3,523906#-0,776608#0,2485641#3,542129#-0,8977891#0,2453416#3,503774#-0,562441#-0,1738508#3,497027#-1,155568#-0,2132879#3,50823#-0,4591424#-0,4939078#3,565046#-1,267482#-0,5709207#3,546435#-0,3774968#-0,5688298#3,542956#-1,225697#-0,6170167#3,470388#0  
frame19 #-0,8605591#0,9130758#3,482033#-0,8589666#0,7332051#3,518186# -0,6387445#0,2269619#3,554949#-1,016633#0,6640436#3,382655#-0,6384658#0,2853538#3,584712#-1,006536#0,5972217#3,341543#-0,6376299#0,4605293#3,687073#-0,9830618#0,3614127#3,439773#-0,7034901#0,6325939#3,584455#-0,9718261#0,5975596#3,452625#-0,8490826#0,3831545#3,529234#-0,8410533#0,313719#3,522284#-0,7783836#0,2508506#3,541076#-0,8981111#0,2480168#3,501332#-0,5691546#-0,1717425#3,497702#-1,155442#-0,2133859#3,508351#-0,4590588#-0,4929013#3,564375#-1,267716#-0,570888#3,546238#-0,3978153#-0,5726047#3,55052#-1,227222#-0,6163162#3,471061#0  
frame20 #-0,8599614#0,9216839#3,477892#-0,8583575#0,7365379#3,51152# -0,6741759#0,2115924#3,59066#-1,000848#0,6475182#3,387425#-0,6649054#0,2732518#3,610865#-0,9924651#0,5744742#3,347551#-0,6370937#0,45823#3,68455#-0,9865457#0,3654746#3,444482#-0,7027581#0,6331227#3,581587#-0,9736083#0,6007662#3,450726#-0,8497311#0,3878473#3,525168#-0,842339#0,3186237#3,519177#-0,7801168#0,2560076#3,536833#-0,8994292#0,2519707#3,499949#-0,5719057#-0,1712272#3,496757#-1,155741#-0,2137469#3,508084#-0,4572924#-0,495868#3,564468#-1,267749#-0,5707552#3,54645#-0,3935446#-0,5763504#3,55099#-1,228325#-0,6157975#3,472233#0  
frame21 #-0,8630199#0,9232579#3,475965#-0,8586702#0,7368475#3,510469# -0,6395495#0,2260374#3,544843#-1,006027#0,5769843#3,273458#-0,6391031#0,2839094#3,57569#-1,001438#0,5243409#3,312297#-0,637764#0,4575256#3,681299#-0,9876733#0,3664105#3,441885#-0,7033391#0,6359389#3,57497#-0,9745969#0,6028746#3,44925#-0,8494517#0,3884096#3,523935#-0,8424281#0,3191705#3,518477#-0,7800069#0,2564311#3,536324#-0,8997289#0,2526384#3,499104#-0,573176#-0,1720407#3,495953#-1,157717#-0,215723#3,505946#-0,4441424#-0,5006895#3,569999#-1,26788#-0,5709946#3,546644#-0,3926762#-0,5788337#3,545532#-1,230301#-0,6154417#3,472978#0  
frame22 #-0,8634031#0,9215032#3,470033#-0,8593702#0,7364187#3,509863# -0,6382176#0,2480114#3,557838#-0,8815965#0,6903899#3,422621#-0,6379735#0,3066516#3,587193#-0,8799359#0,6073606#3,38415#-0,6372412#0,4825721#3,688322#-0,987798#0,3669314#3,434703#-0,7062323#0,6373913#3,566264#-0,9740945#0,6034333#3,443958#-0,8499841#0,3880167#3,521299#-0,8431275#0,3188285#3,515586#-0,7804525#0,2562708#3,534657#-0,9007133#0,2527076#3,493222#-0,573579#-0,1715356#3,495702#-1,160513#-0,2183333#3,503505#-0,4383954#-0,5009517#3,569204#-1,267934#-0,5706913#3,546725#-0,3907336#-0,5800922#3,543522#-1,231331#-0,6144153#3,473839#0  
frame23 #-0,8647219#0,923196#3,466114#-0,861923#0,7344182#3,503356# -0,6348966#0,2425083#3,56535#-0,9920493#0,6377746#3,389613#-0,6348963#0,3026344#3,591527#-0,9860501#0,5644163#3,349635#-0,6348951#0,4830128#3,683117#-0,9862005#0,3663583#3,427734#-0,7066513#0,6380852#3,567645#-0,9759486#0,606908#3,438962#-0,8508689#0,3885642#3,517143#-0,8438966#0,3196023#3,51258#-0,7806125#0,2561206#3,533725#-0,9018279#0,2539667#3,48875#-0,5734502#-0,172026#3,495051#-1,161746#-0,2166324#3,501129#-0,452872#-0,4886855#3,56516#-1,26685#-0,5697104#3,545967#-0,3893648#-0,5717562#3,550409#-1,2292#-0,6131378#3,474353#0  
frame24 #-0,8665379#0,9226251#3,464653#-0,8624539#0,7345283#3,503229# -0,6368755#0,2158715#3,563623#-0,9913584#0,6403324#3,385882#-0,6361803#0,2772855#3,586698#-0,9853592#0,5669742#3,345904#-0,6340948#0,4615274#3,668987#-0,9837066#0,3701734#3,415659#-0,7080925#0,6358494#3,559466#-0,9764509#0,6070465#3,438155#-0,851132#0,3888201#3,515078#-0,844438#0,3199547#3,510262#-0,7815471#0,2565228#3,531705#-0,901666#0,2538205#3,485332#-0,5750999#-0,1739219#3,491992#-1,16134#-0,2172266#3,499728#-0,4344232#-0,5024887#3,568015#-1,26672#-0,5716692#3,547835#-0,383994#-0,5793494#3,54534#-1,341431#-0,6216971#3,552514#0  
frame25 #-0,8778706#0,9136371#3,455661#-0,8650537#0,7312677#3,490507# -0,6446835#0,2398968#3,558135#-1,05041#0,5830251#3,261832#-0,6373985#0,3034368#3,572685#-1,033207#0,5299712#3,296349#-0,6155437#0,4940566#3,629404#-0,9815953#0,3708096#3,412969#-0,7111874#0,6407934#3,545259#-0,9857986#0,6218708#3,437861#-0,8507716#0,3905033#3,503508#-0,8442419#0,3225241#3,499426#-0,7809331#0,2595683#3,516986#-0,9010807#0,2552824#3,47934#-0,5792944#-0,1720381#3,485578#-1,160989#-0,2176513#3,498953#-0,4397192#-0,495501#3,558437#-1,2695#-0,5709064#3,545884#-0,4076352#-0,5390806#3,484588#-1,327569#-0,6200141#3,562392#0  
frame26 #-0,8933022#0,9202023#3,450041#-0,8686806#0,7294577#3,481509# -0,6180632#0,2592077#3,53821#-1,056404#0,5865954#3,264438#-0,6126706#0,3213938#3,558717#-1,03721#0,5324003#3,296238#-0,5964929#0,5079522#3,633331#-0,9796289#0,369815#3,40473#-0,7221912#0,6334821#3,50022#-0,9897633#0,6245833#3,43543#-0,8511289#0,3855323#3,497366#-0,8455456#0,3167839#3,494358#-0,7839316#0,2528144#3,511583#-0,9005214#0,2516337#3,476417#-0,585025#-0,175285#3,472981#-1,160248#-0,2176237#3,494839#-0,4472851#-0,5007191#3,561618#-1,269219#-0,5705979#3,545524#-0,3864734#-0,5805328#3,544977#-1,325422#-0,6234948#3,547596#0  
frame27 #-0,8931758#0,9210116#3,446352#-0,8717954#0,7259945#3,474547# -0,6247332#0,2526876#3,539479#-1,001001#0,6377745#3,389729#-0,6150119#0,3152252#3,557408#-0,9951226#0,5658703#3,349475#-0,5858481#0,5028381#3,624314#-0,9790778#0,372619#3,399181#-0,7213951#0,6329713#3,500353#-0,9883183#0,6152091#3,426272#-0,8516285#0,380302#3,493073#-0,8455164#0,3110698#3,491518#-0,7843039#0,2485114#3,509826#-0,8990882#0,2460568#3,474043#-0,5857339#-0,1812613#3,466336#-1,160163#-0,2187849#3,494194#-0,4520051#-0,4998723#3,557738#-1,270761#-0,5709731#3,547949#-0,3883309#-0,5795479#3,538506#-1,325502#-0,6244315#3,553491#0  
frame28 #-0,9430553#0,8945745#3,44756#-0,9083684#0,6952222#3,466472# -0,7862928#0,307193#3,300978#-1,012748#0,6225677#3,396826#-0,7352315#0,3476968#3,352549#-1,006985#0,5515494#3,356485#-0,5820474#0,4692082#3,520388#-0,9874275#0,3580663#3,399571#-0,739975#0,6047636#3,475373#-1,006952#0,5538394#3,428074#-0,878593#0,3494146#3,490002#-0,8714205#0,2802404#3,490393#-0,8084905#0,2278632#3,500792#-0,9228291#0,2115636#3,484165#-0,6066513#-0,1763935#3,442852#-1,172895#-0,2019685#3,489221#-0,4576983#-0,4966396#3,543869#-1,274093#-0,5702967#3,546034#-0,3915921#-0,5755995#3,537432#-1,258035#-0,6145978#3,469682#0  
frame29 #-0,9865645#0,8604982#3,463744#-0,9503312#0,6456783#3,488469# -0,894912#0,3507185#3,235763#-1,069766#0,3821123#3,044383#-0,8396079#0,3639526#3,268272#-1,05281#0,3666751#3,10574#-0,6736956#0,4036547#3,378924#-1,001941#0,3203636#3,302936#-0,8093988#0,5695657#3,428223#-1,048345#0,5047743#3,450198#-0,8943098#0,3324645#3,492624#-0,883831#0,269274#3,489934#-0,8306946#0,2211549#3,48548#-0,9267743#0,2023037#3,489566#-0,627253#-0,177121#3,444352#-1,19711#-0,142354#3,485414#-0,4583805#-0,49606#3,538648#-1,276717#-0,5608329#3,543412#-0,4643959#-0,5403546#3,461155#-1,282732#-0,6051275#3,46592#0  
frame30 #-1,373265#0,5641165#3,559575#-1,329138#0,3853318#3,546225# -1,15678#0,2170098#3,33323#-1,45897#0,4430462#3,271679#-1,101852#0,2301539#3,365518#-1,42346#0,4297395#3,339898#-0,9370669#0,2695862#3,475357#-1,316931#0,3898195#3,55753#-1,051416#0,4302593#3,466046#-1,477616#0,3875663#3,472246#-1,214922#0,2257582#3,540627#-1,192378#0,1952261#3,531653#-1,04232#0,1394043#3,510453#-1,230289#0,09515557#3,530263#-0,7632201#-0,2285444#3,473916#-1,315351#-0,3038347#3,536339#-0,5381055#-0,5316818#3,531132#-1,286361#-0,5637515#3,5486#-0,4920838#-0,5850324#3,505727#-1,286536#-0,6056297#3,471073#0  
frame31 #-1,369388#0,8740172#3,482288#-1,391941#0,6617694#3,532843# -1,319772#0,243626#3,278351#-1,884769#0,1766629#3,596313#-1,268193#0,2632925#3,311742#-1,844774#0,2203644#3,571299#-1,113457#0,3222917#3,424866#-1,693295#0,4324799#3,559189#-1,263006#0,5365649#3,467284#-1,509832#0,6089263#3,523169#-1,312146#0,2998883#3,534256#-1,299931#0,2276768#3,520955#-1,190721#0,1709295#3,506149#-1,38113#0,1767073#3,534486#-1,171525#-0,2654664#3,377879#-1,408893#-0,2267661#3,471947#-1,029297#-0,5517376#3,470731#-1,287135#-0,5679888#3,549589#-1,025252#-0,6119015#3,41153#-1,324454#-0,6281943#3,571731#0  
frame32 #-1,375837#0,8729037#3,466242#-1,403079#0,6629349#3,525415# -1,377168#0,2592977#3,286749#-2,03397#0,3306865#3,629883#-1,32208#0,27248#3,319131#-1,993749#0,374635#3,604728#-1,156817#0,3120269#3,429227#-1,803805#0,554738#3,577496#-1,244527#0,5100669#3,473824#-1,566797#0,6478797#3,530239#-1,382296#0,3462565#3,533233#-1,378837#0,283259#3,522185#-1,298524#0,1889316#3,504362#-1,444337#0,2145026#3,536034#-1,283953#-0,2692997#3,310016#-1,470342#-0,2583246#3,449276#-1,234425#-0,582257#3,302245#-1,220123#-0,5924917#3,52416#-1,22591#-0,6483425#3,267419#-1,258681#-0,6258784#3,436152#0  
frame33 #-1,375077#0,8875323#3,445927#-1,425314#0,6952361#3,516164# -1,213321#0,03815949#3,440851#-1,922556#0,905864#3,334671#-1,202954#0,0697034#3,382108#-1,881447#0,8641413#3,363046#-1,157003#0,3118104#3,42927#-1,75812#0,7389731#3,461133#-1,244515#0,5094444#3,473494#-1,588045#0,6671528#3,550131#-1,396694#0,3596509#3,529383#-1,395012#0,2944167#3,518666#-1,31214#0,1976128#3,504045#-1,466493#0,2203521#3,527909#-1,293388#-0,2536319#3,238563#-1,518457#-0,2006395#3,449124#-1,283275#-0,6035345#3,067279#-1,31024#-0,5618137#3,532086#-1,315897#-0,6628076#3,001592#-1,325806#-0,6060302#3,456742#0  
frame34 #-1,40204#0,8774996#3,48771#-1,42938#0,6920587#3,520148# -1,15046#-0,03725978#3,21913#-1,601743#1,066164#3,087318#-1,198746#0,009454736#3,274475#-1,620107#0,9927607#3,134897#-1,201647#0,2566855#3,345288#-1,675198#0,772549#3,290646#-1,244472#0,509935#3,447853#-1,577115#0,6232489#3,516163#-1,403899#0,3377794#3,515804#-1,403381#0,2665707#3,492662#-1,323037#0,1754743#3,468857#-1,476462#0,195975#3,500074#-1,294149#-0,2560666#3,22279#-1,5359#-0,2548622#3,437171#-1,285893#-0,6100144#3,049534#-1,292086#-0,5822028#3,535607#-1,298364#-0,6529688#2,972083#-1,282882#-0,6576268#3,533165#0  
frame35 #-1,404029#0,8665707#3,458155#-1,425146#0,6848811#3,503954# -1,344256#0,2782202#2,87336#-1,406961#0,8030029#3,157655#-1,287869#0,3057917#3,046511#-1,46637#0,7442165#3,187788#-1,243864#0,367802#3,267124#-1,644597#0,5678573#3,291197#-1,266109#0,5294858#3,402991#-1,58622#0,5845379#3,504143#-1,402968#0,3410714#3,510822#-1,405576#0,2715434#3,489256#-1,330721#0,1863155#3,457574#-1,47694#0,2006412#3,502481#-1,295886#-0,2562492#3,215557#-1,531664#-0,2536184#3,431844#-1,285886#-0,6102366#3,048549#-1,291976#-0,5823906#3,536167#-1,308295#-0,6540048#2,973438#-1,314385#-0,6261588#3,461056#0  
frame36 #-1,410632#0,8549804#3,434864#-1,418365#0,6697338#3,458066# -1,362081#0,6002619#2,891929#-1,352659#0,6209267#2,896786#-1,361031#0,5198069#2,971534#-1,463109#0,6154781#3,212747#-1,276241#0,4316393#3,18344#-1,638558#0,4383526#3,317365#-1,254418#0,5238909#3,383327#-1,583676#0,573096#3,474709#-1,39057#0,3101223#3,48041#-1,391461#0,2393246#3,4677#-1,308463#0,1663751#3,454822#-1,468139#0,1589445#3,475275#-1,295275#-0,2543916#3,210755#-1,532167#-0,251286#3,429932#-1,286077#-0,609955#3,048236#-1,291254#-0,582991#3,536783#-1,306378#-0,6550801#2,97295#-1,311555#-0,6281162#3,461498#0  
frame37 #-1,408899#0,848313#3,424065#-1,41722#0,6684367#3,45721# -1,361367#0,6121359#2,918415#-1,342489#0,6434337#2,929997#-1,360478#0,5325763#2,966697#-1,35891#0,5252374#3,063894#-1,307262#0,4217948#3,132315#-1,483418#0,6002141#3,239152#-1,243239#0,5178273#3,362871#-1,581624#0,5700965#3,47106#-1,388578#0,3082805#3,477811#-1,389171#0,2367287#3,466339#-1,297918#0,1571259#3,461555#-1,467379#0,1577408#3,468477#-1,295487#-0,2545099#3,209177#-1,532928#-0,2522948#3,426366#-1,286026#-0,6080121#3,0495#-1,291034#-0,5831383#3,536627#-1,309472#-0,6533817#2,974887#-1,31448#-0,628508#3,462013#0  
